station_id,station_name,latitude,longitude,best_anchor,travel_time_minutes,transfers_count,assigned_population
eastbound platform 2::51.5177::-0.1193,Eastbound Platform 2,51.517724,-0.1193073,Oxford Circus,12.314598176889254,0.0,41878.06241824063
holborn::51.5176::-0.1193,Holborn,51.5176447,-0.1193216,Oxford Circus,12.3383186853003,0.0,0.0
baker street::51.5238::-0.1569,Baker Street,51.5238242,-0.1568796,Oxford Circus,12.349764772128324,0.0,37692.72850449174
northbound platform 3::51.4967::-0.1431,Northbound Platform 3,51.496663,-0.1430705,Oxford Circus,12.455261872977268,0.0,0.0
covent garden::51.5131::-0.1241,Covent Garden,51.5131374,-0.1240887,Oxford Circus,12.482954990350057,0.0,0.0
covent garden::51.5131::-0.1244,Covent Garden,51.5130521,-0.1244469,Oxford Circus,12.552494899582772,0.0,0.0
victoria::51.4961::-0.1432,Victoria,51.4961348,-0.1431893,Oxford Circus,12.556514027512465,0.0,0.0
southbound platform 4::51.4966::-0.1429,Southbound Platform 4,51.4966259,-0.1429264,Oxford Circus,12.590196491199125,0.0,0.0
baker street::51.5223::-0.1567,Baker Street,51.5222984,-0.1566779,Oxford Circus,12.873687859222322,0.0,0.0
eastbound platform 5::51.5223::-0.1566,Eastbound Platform 5,51.5223228,-0.1566076,Oxford Circus,12.880564246824596,0.0,0.0
baker street::51.5223::-0.1566,Baker Street,51.522259,-0.1566498,Oxford Circus,12.932822697694322,0.0,39774.94306689083
westbound platform 6::51.5223::-0.1566,Westbound Platform 6,51.52226,-0.1565713,Oxford Circus,12.969749600226256,0.0,0.0
marylebone::51.5222::-0.1636,Marylebone,51.5222403,-0.1635969,Oxford Circus,13.01167211991225,0.0,0.0
southbound::51.5223::-0.1635,Southbound,51.5222919,-0.1634625,Oxford Circus,13.043518820563865,0.0,0.0
marylebone::51.5223::-0.1636,Marylebone,51.5222736,-0.1635799,Oxford Circus,13.060235939147747,0.0,0.0
westbound platform 1::51.4963::-0.1437,Westbound Platform 1,51.4963106,-0.1437259,Oxford Circus,13.08121787253464,0.0,0.0
eastbound platform 2::51.4964::-0.1437,Eastbound Platform 2,51.4964017,-0.14374,Oxford Circus,13.139026358190547,0.0,0.0
hyde park corner::51.5027::-0.1542,Hyde Park Corner,51.502678,-0.1541878,Oxford Circus,13.158072080641947,0.0,39541.94561218363
victoria::51.4971::-0.1428,Victoria,51.4971415,-0.1427545,Oxford Circus,13.17436320420408,0.0,0.0
westbound platform 3::51.5173::-0.1203,Westbound Platform 3,51.5173366,-0.1203498,Oxford Circus,13.276754782235727,0.0,0.0
embankment::51.5073::-0.1224,Embankment,51.5072934,-0.1223732,Oxford Circus,13.316741913839648,0.0,0.0
holborn::51.5174::-0.1205,Holborn,51.5174178,-0.1204668,Oxford Circus,13.319550118216192,0.0,0.0
embankment::51.5073::-0.1223,Embankment,51.5072768,-0.1223154,Oxford Circus,13.32313945915431,0.0,0.0
westbound::51.5009::-0.1259,Westbound,51.5009352,-0.1258756,Oxford Circus,13.37070739321125,0.0,0.0
embankment::51.5072::-0.1221,Embankment,51.5072381,-0.1221357,Oxford Circus,13.373957723702695,0.0,0.0
euston square::51.5258::-0.1352,Euston Square,51.525829,-0.1352346,Oxford Circus,13.378907902036909,0.0,0.0
eastbound platform 2::51.5259::-0.1353,Eastbound Platform 2,51.5258581,-0.1352615,Oxford Circus,13.38010891208531,0.0,0.0
eastbound::51.5009::-0.1259,Eastbound,51.500933,-0.1258881,Oxford Circus,13.381946834748268,0.0,0.0
victoria::51.4963::-0.1441,Victoria,51.4963251,-0.144097,Oxford Circus,13.385312365621468,0.0,0.0
hyde park corner::51.5028::-0.1544,Hyde Park Corner,51.5027911,-0.1543827,Oxford Circus,13.388610366441096,0.0,0.0
victoria::51.4964::-0.1441,Victoria,51.4963553,-0.1440984,Oxford Circus,13.400776188323938,0.0,0.0
westbound platform 1::51.5258::-0.1351,Westbound Platform 1,51.525778,-0.1351117,Oxford Circus,13.435303448917802,0.0,0.0
euston square::51.5258::-0.1351,Euston Square,51.5258278,-0.1351367,Oxford Circus,13.450886324184442,0.0,0.0
charing cross::51.5089::-0.126,Charing Cross,51.5088889,-0.1260127,Oxford Circus,13.579464574727426,0.0,0.0
charing cross::51.5085::-0.1249,Charing Cross,51.508528,-0.1249331,Oxford Circus,13.588351510568135,0.0,0.0
northbound::51.517::-0.1205,Northbound,51.5170098,-0.1204839,Oxford Circus,13.643901387416001,0.0,0.0
holborn::51.517::-0.1205,Holborn,51.5170029,-0.1205074,Oxford Circus,13.665230639577473,0.0,0.0
king s cross st pancras::51.5306::-0.1243,King's Cross St Pancras,51.5305509,-0.1243368,Oxford Circus,13.733009642494636,0.0,0.0
southbound::51.5311::-0.1218,Southbound,51.5310824,-0.1217546,Oxford Circus,13.760517573927888,0.0,0.0
king s cross st pancras::51.531::-0.1216,King's Cross St Pancras,51.5309643,-0.1216069,Oxford Circus,13.784893110607655,0.0,39555.96883374573
king s cross st pancras::51.5311::-0.1218,King's Cross St Pancras,51.5311084,-0.121758,Oxford Circus,13.796775307099626,0.0,0.0
embankment::51.5075::-0.1219,Embankment,51.5075217,-0.1218816,Oxford Circus,13.818256503393506,0.0,42218.32603987122
eastbound central line::51.5183::-0.1131,Eastbound Central Line,51.5182971,-0.1131122,Oxford Circus,13.857252780022089,0.0,0.0
king s cross st pancras::51.5307::-0.1243,King's Cross St Pancras,51.5307113,-0.1243426,Oxford Circus,13.878453506590334,0.0,0.0
westbound central line::51.5183::-0.1131,Westbound Central Line,51.5182687,-0.1131072,Oxford Circus,13.896963157260771,0.0,0.0
lancaster gate::51.5117::-0.1751,Lancaster Gate,51.5116952,-0.1750689,Oxford Circus,13.908744859141226,0.0,75254.04843765142
chancery lane::51.5183::-0.1122,Chancery Lane,51.5182701,-0.1121528,Oxford Circus,13.944749881839677,0.0,41457.367623931976
westminster::51.501::-0.1247,Westminster,51.5009972,-0.1246995,Oxford Circus,13.991058221729519,0.0,40495.46483941465
westminster::51.5011::-0.1252,Westminster,51.5011187,-0.1251817,Oxford Circus,14.02302433199042,0.0,0.0
lancaster gate::51.5118::-0.1751,Lancaster Gate,51.511798,-0.1751089,Oxford Circus,14.055760203574902,0.0,0.0
westminster::51.5009::-0.1267,Westminster,51.5008717,-0.1266894,Oxford Circus,14.080348738564554,0.0,40564.052894477274
mornington crescent::51.5344::-0.1385,Mornington Crescent,51.5343579,-0.1385393,Oxford Circus,14.134166791716234,0.0,0.0
southbound::51.5033::-0.1149,Southbound,51.5032739,-0.1149205,Oxford Circus,14.193711890854912,0.0,0.0
northbound::51.5033::-0.1149,Northbound,51.5032754,-0.1149182,Oxford Circus,14.196594027459076,0.0,0.0
waterloo::51.5033::-0.1149,Waterloo,51.5033423,-0.1148666,Oxford Circus,14.299604960280337,0.0,0.0
mornington crescent::51.5344::-0.1384,Mornington Crescent,51.5344326,-0.1383723,Oxford Circus,14.312010518182893,0.0,0.0
eastbound::51.5014::-0.1249,Eastbound,51.50143,-0.1248508,Oxford Circus,14.492851970553842,0.0,0.0
westbound::51.5014::-0.1248,Westbound,51.5013665,-0.124773,Oxford Circus,14.497430632395798,0.0,0.0
chancery lane::51.5183::-0.114,Chancery Lane,51.518255,-0.1139742,Oxford Circus,14.605097075429455,0.0,0.0
edgware road::51.5204::-0.1703,Edgware Road,51.5204413,-0.1702657,Oxford Circus,14.649140253403564,0.0,38298.48206484315
waterloo::51.5035::-0.1145,Waterloo,51.5035244,-0.1145223,Oxford Circus,14.683530394533856,0.0,0.0
edgware road::51.5205::-0.1703,Edgware Road,51.5204793,-0.170304,Oxford Circus,14.703538406967441,0.0,0.0
king s cross st pancras::51.5311::-0.1229,King's Cross St Pancras,51.5310661,-0.1229228,Oxford Circus,14.770874193626948,0.0,0.0
knightsbridge::51.5013::-0.1614,Knightsbridge,51.5012857,-0.1613634,Oxford Circus,14.826153516363348,0.0,38449.32301534077
king s cross st pancras::51.5298::-0.1247,King's Cross St Pancras,51.5297729,-0.1246817,Oxford Circus,14.854750774579706,0.0,0.0
waterloo::51.5036::-0.1143,Waterloo,51.5035706,-0.1143104,Oxford Circus,14.863560914600024,0.0,0.0
edgware road::51.5203::-0.1668,Edgware Road,51.5203099,-0.1668361,Oxford Circus,14.923900588593144,0.0,0.0
1::51.5013::-0.1615,1,51.5013392,-0.1614568,Oxford Circus,14.93597300554892,0.0,0.0
king s cross st pancras::51.5312::-0.1233,King's Cross St Pancras,51.5311558,-0.1233187,Oxford Circus,14.950327525932057,0.0,0.0
2::51.5014::-0.1613,2,51.5013565,-0.1612621,Oxford Circus,14.957934352053792,0.0,0.0
westminster::51.5017::-0.1244,Westminster,51.5016824,-0.1243781,Oxford Circus,14.983211247002968,0.0,0.0
knightsbridge::51.5014::-0.1615,Knightsbridge,51.5013757,-0.161514,Oxford Circus,15.006784753288203,0.0,0.0
edgware road::51.5201::-0.1667,Edgware Road,51.5201004,-0.1666628,Oxford Circus,15.022728788808184,0.0,0.0
down street::51.5044::-0.1476,Down Street,51.5043924,-0.1475571,Oxford Circus,15.07151294455984,0.0,0.0
king s cross st pancras::51.5296::-0.1245,King's Cross St Pancras,51.5295915,-0.124545,Oxford Circus,15.078612059466831,0.0,0.0
westbound::51.5296::-0.1247,Westbound,51.5295826,-0.1246744,Oxford Circus,15.110179572263892,0.0,0.0
pimlico::51.4892::-0.1342,Pimlico,51.4891703,-0.1342389,Oxford Circus,15.147638031599328,0.0,37058.62170347093
st james s park::51.4994::-0.1342,St. James's Park,51.4994295,-0.1341728,Oxford Circus,15.200097971668606,0.0,0.0
camden town::51.5395::-0.1423,Camden Town,51.53946,-0.1423225,Oxford Circus,15.228617074136633,0.0,0.0
camden town::51.5394::-0.1431,Camden Town,51.5393867,-0.1430547,Oxford Circus,15.259430746209564,0.0,0.0
camden town::51.5397::-0.1424,Camden Town,51.5396902,-0.1424036,Oxford Circus,15.269425575046261,0.0,35549.368082054934
russell square::51.5231::-0.1242,Russell Square,51.5230956,-0.1242071,Oxford Circus,15.273650988245624,0.0,0.0
camden town::51.5396::-0.1431,Camden Town,51.5395587,-0.1430587,Oxford Circus,15.29104866712565,0.0,35012.39779470001
temple::51.511::-0.1143,Temple,51.510994,-0.1142768,Oxford Circus,15.29354317327106,0.0,41795.18980699964
russell square::51.5231::-0.1243,Russell Square,51.5230976,-0.1242948,Oxford Circus,15.34954639283929,0.0,0.0
edgware road::51.5201::-0.1672,Edgware Road,51.5200588,-0.1671631,Oxford Circus,15.373114918388275,0.0,0.0
westbound platform 1::51.4992::-0.1346,Westbound Platform 1,51.4992422,-0.134557,Oxford Circus,15.433704046698073,0.0,0.0
edgware road::51.5204::-0.1662,Edgware Road,51.5203846,-0.1662143,Oxford Circus,15.471607798798706,0.0,0.0
eastbound platform 2::51.4993::-0.1345,Eastbound Platform 2,51.4993376,-0.1344676,Oxford Circus,15.485374205121559,0.0,0.0
sloane square::51.4921::-0.1556,Sloane Square,51.4921443,-0.1555588,Oxford Circus,15.491993250981706,0.0,71389.25440911377
sloane square::51.4922::-0.1555,Sloane Square,51.4921741,-0.1555475,Oxford Circus,15.53455210202251,0.0,0.0
pimlico::51.4891::-0.1362,Pimlico,51.4891267,-0.1362038,Oxford Circus,15.688997264773503,0.0,36801.92184735341
st james s park::51.4991::-0.135,St. James's Park,51.4991032,-0.1350491,Oxford Circus,15.90128554568443,0.0,40249.90822659494
waterloo::51.5036::-0.112,Waterloo,51.5035934,-0.1119968,Oxford Circus,15.907228211314804,0.0,0.0
jubilee line::51.5036::-0.112,Jubilee Line,51.5035809,-0.1119815,Oxford Circus,15.929070626849597,0.0,0.0
st john s wood::51.5354::-0.1745,St. John's Wood,51.5354393,-0.1744718,Oxford Circus,15.95185025754174,0.0,0.0
jubilee line::51.5035::-0.112,Jubilee Line,51.5035359,-0.1119716,Oxford Circus,15.990070122952183,0.0,0.0
lambeth north::51.4987::-0.1121,Lambeth North,51.4986724,-0.1120769,Oxford Circus,16.02727133580956,0.0,0.0
lambeth north::51.4984::-0.1109,Lambeth North,51.4984249,-0.1109346,Oxford Circus,16.12745681125479,0.0,40073.51550899925
st john s wood jubilee line southbound platform 2::51.5353::-0.174,St John's Wood - Jubilee Line - Southbound - Platform 2,51.5352536,-0.1740425,Oxford Circus,16.168900491208547,0.0,36337.669161745725
queensway::51.5102::-0.1872,Queensway,51.5101973,-0.1872283,Oxford Circus,16.1725146105591,0.0,0.0
st john s wood jubilee line northbound platform 1::51.5353::-0.1743,St John's Wood - Jubilee Line - Northbound - Platform 1,51.535252,-0.1743188,Oxford Circus,16.243865254382424,0.0,0.0
waterloo::51.5034::-0.1125,Waterloo,51.5033992,-0.1125395,Oxford Circus,16.26108407441353,0.0,0.0
queensway::51.5103::-0.1873,Queensway,51.5102982,-0.1872612,Oxford Circus,16.31561789208343,0.0,34630.05327515839
st john s wood::51.5354::-0.174,St. John's Wood,51.535435,-0.1740349,Oxford Circus,16.32963381467978,0.0,0.0
st paul s::51.5155::-0.0991,St. Paul's,51.5155459,-0.0991304,Oxford Circus,16.435324261357536,0.0,0.0
paddington::51.5164::-0.1759,Paddington,51.5163808,-0.1758811,Oxford Circus,16.450325472054168,0.0,0.0
paddington::51.5164::-0.1755,Paddington,51.5163981,-0.1754608,Oxford Circus,16.47227507085211,0.0,0.0
waterloo::51.5025::-0.1125,Waterloo,51.5025368,-0.1125462,Oxford Circus,16.489266864754747,0.0,0.0
westbound platform 1::51.5155::-0.0991,Westbound Platform 1,51.5154945,-0.0990988,Oxford Circus,16.511817043020336,0.0,0.0
st paul s::51.5155::-0.0992,St. Paul's,51.5154842,-0.0991571,Oxford Circus,16.52413853609671,0.0,0.0
eastbound platform 2::51.5155::-0.0989,Eastbound Platform 2,51.5155189,-0.0989337,Oxford Circus,16.609551841497805,0.0,0.0
angel::51.5314::-0.1047,Angel,51.5313868,-0.1047485,Oxford Circus,16.879787247231427,0.0,39142.565937865016
angel::51.5316::-0.1046,Angel,51.5316035,-0.1046489,Oxford Circus,17.038834654294565,0.0,0.0
paddington::51.5185::-0.1786,Paddington,51.518488,-0.178584,Oxford Circus,17.15221920549581,0.0,36509.572519453286
paddington::51.5184::-0.1786,Paddington,51.5184283,-0.1786485,Oxford Circus,17.25220756539287,0.0,0.0
vauxhall::51.4859::-0.1243,Vauxhall,51.4859279,-0.1243434,Oxford Circus,17.263923667352568,0.0,36963.843940603394
blackfriars::51.5115::-0.104,Blackfriars,51.5115051,-0.1040017,Oxford Circus,17.305032024395736,0.0,0.0
blackfriars::51.5117::-0.1036,Blackfriars,51.5116548,-0.1035625,Oxford Circus,17.358419210771352,0.0,41051.693083513186
southwark::51.5044::-0.1059,Southwark,51.5043931,-0.1058778,Oxford Circus,17.441440308750856,0.0,0.0
paddington::51.5154::-0.1755,Paddington,51.5154494,-0.1754622,Oxford Circus,17.481428551119357,0.0,0.0
2::51.5044::-0.1059,2,51.5043597,-0.1058955,Oxford Circus,17.49032468121962,0.0,0.0
chalk farm::51.5442::-0.1535,Chalk Farm,51.544154,-0.1535469,Oxford Circus,17.59522713523807,0.0,34149.74693287982
chalk farm::51.5443::-0.1534,Chalk Farm,51.5442547,-0.1534021,Oxford Circus,17.603925230430487,0.0,0.0
1::51.5041::-0.1059,1,51.5041314,-0.1059411,Oxford Circus,17.80928635584798,0.0,0.0
southwark::51.5041::-0.1059,Southwark,51.5041113,-0.1058902,Oxford Circus,17.833271331851762,0.0,0.0
south kensington::51.4941::-0.1743,South Kensington,51.4941486,-0.1743191,Oxford Circus,17.839746786615272,0.0,0.0
finchley road::51.5471::-0.1809,Finchley Road,51.5471468,-0.1808508,Oxford Circus,17.853990848057453,0.0,0.0
vauxhall::51.4862::-0.1255,Vauxhall,51.4861505,-0.1254704,Oxford Circus,17.874632438981905,0.0,0.0
finchley road::51.5472::-0.1808,Finchley Road,51.5472377,-0.180791,Oxford Circus,17.990500337602036,0.0,0.0
finchley road::51.5473::-0.1808,Finchley Road,51.5472622,-0.180773,Oxford Circus,18.02791588253139,0.0,0.0
notting hill gate::51.509::-0.1965,Notting Hill Gate,51.5090217,-0.1965091,Oxford Circus,18.079196936863944,0.0,0.0
kentish town::51.5503::-0.1406,Kentish Town,51.5503317,-0.1406006,Oxford Circus,18.119128136680708,0.0,61630.94087175801
kentish town::51.5503::-0.1407,Kentish Town,51.5503331,-0.1407436,Oxford Circus,18.12088817200414,0.0,30353.116508515155
finchley road::51.5473::-0.1807,Finchley Road,51.5473446,-0.1807133,Oxford Circus,18.153509401343523,0.0,27578.35921805277
elephant castle::51.4959::-0.1011,Elephant & Castle,51.495876,-0.1011026,Oxford Circus,18.17852591752604,0.0,0.0
northbound platform 3::51.4958::-0.1012,Northbound Platform 3,51.495806,-0.1012018,Oxford Circus,18.219948272981483,0.0,0.0
northbound platform 4::51.4959::-0.1012,Northbound Platform 4,51.4959032,-0.1011961,Oxford Circus,18.26783177050224,0.0,39341.668803015455
marlborough road::51.5368::-0.176,Marlborough Road,51.5368465,-0.1759862,Oxford Circus,18.30554848369477,0.0,31557.10784722608
elephant castle::51.4958::-0.1013,Elephant & Castle,51.4958111,-0.1013036,Oxford Circus,18.308324172765325,0.0,0.0
eastbound platform 3::51.5089::-0.1973,Eastbound Platform 3,51.5088978,-0.1973175,Oxford Circus,18.324140925476378,0.0,32359.651471552927
south kensington::51.4941::-0.172,South Kensington,51.4941231,-0.1720171,Oxford Circus,18.332701486818006,0.0,33900.88415011677
highbury islington::51.5468::-0.1033,Highbury & Islington,51.5468257,-0.1032773,Oxford Circus,18.367705216750263,0.0,152766.38074824197
westbound platform 4::51.5089::-0.1968,Westbound Platform 4,51.5089453,-0.1968267,Oxford Circus,18.373755460633113,0.0,0.0
3::51.512::-0.0952,3,51.5119653,-0.0952337,Oxford Circus,18.376940661430737,0.0,0.0
south kensington::51.494::-0.1731,South Kensington,51.4940331,-0.1730526,Oxford Circus,18.41114943939944,0.0,29687.02861142862
mansion house::51.5119::-0.0952,Mansion House,51.511929,-0.0952257,Oxford Circus,18.427867728502253,0.0,0.0
highbury islington::51.5475::-0.1039,Highbury & Islington,51.5475064,-0.1039103,Oxford Circus,18.433792724246327,0.0,29768.00764261262
eastbound platform 2::51.4941::-0.1731,Eastbound platform 2,51.4941344,-0.1730967,Oxford Circus,18.46280816570851,0.0,0.0
notting hill gate::51.5089::-0.1969,Notting Hill Gate,51.5089337,-0.1969446,Oxford Circus,18.475299681019585,0.0,0.0
westbound platform 1::51.4941::-0.1731,Westbound platform 1,51.4940799,-0.1731006,Oxford Circus,18.488329468566665,0.0,0.0
2::51.5119::-0.0952,2,51.5118704,-0.0952193,Oxford Circus,18.50943249799105,0.0,0.0
kennington::51.4887::-0.1058,Kennington,51.4887485,-0.1057708,Oxford Circus,18.52378233531734,0.0,36545.595514951376
1::51.5119::-0.0952,1,51.5118502,-0.0952165,Oxford Circus,18.537612733325375,0.0,0.0
farringdon::51.5208::-0.1052,Farringdon,51.5208236,-0.1052085,Oxford Circus,18.560405834096528,0.0,0.0
mansion house::51.5118::-0.0952,Mansion House,51.5118216,-0.0952117,Oxford Circus,18.57757912153199,0.0,0.0
bank::51.5133::-0.0889,Bank,51.5132557,-0.0889454,Oxford Circus,18.595593271325207,0.0,0.0
farringdon::51.5208::-0.1053,Farringdon,51.5208186,-0.1052548,Oxford Circus,18.601047478936614,0.0,0.0
swiss cottage::51.5436::-0.1751,Swiss Cottage,51.5436047,-0.1750793,Oxford Circus,18.635511035331366,0.0,0.0
bank::51.5134::-0.089,Bank,51.5134183,-0.0890314,Oxford Circus,18.637094106759555,0.0,0.0
kennington::51.4887::-0.1057,Kennington,51.4887057,-0.1056501,Oxford Circus,18.643996016360596,0.0,35844.58927554111
swiss cottage::51.5435::-0.1746,Swiss Cottage,51.5434519,-0.1746043,Oxford Circus,18.654295000505737,0.0,32984.87039403483
notting hill gate::51.5087::-0.196,Notting Hill Gate,51.5086966,-0.1960119,Oxford Circus,18.70304757169901,0.0,0.0
westbound platform 2::51.5207::-0.1051,Westbound Platform 2,51.520665,-0.1051254,Oxford Circus,18.7763525082048,0.0,0.0
warwick avenue::51.5229::-0.1835,Warwick Avenue,51.5229412,-0.1834674,Oxford Circus,18.786271325077163,0.0,0.0
