station_id,station_name,latitude,longitude,best_anchor,travel_time_minutes,transfers_count,assigned_population
mong kok east::22.322::114.1726,旺角東 Mong Kok East,22.3219527,114.1726048,太子 Prince Edward,14.470950227099145,0,0.0
3::22.3219::114.1728,3,22.3219449,114.1727523,太子 Prince Edward,14.629423005177069,0,31718.17816965279
lok fu::22.3382::114.1877,樂富 Lok Fu,22.338231,114.1876606,太子 Prince Edward,14.69577881103498,0,28797.473958591356
1::22.3224::114.1727,1,22.3223652,114.1726972,太子 Prince Edward,15.056478833099614,0,0.0
mong kok east::22.3224::114.1725,旺角東 Mong Kok East,22.3223616,114.1724902,太子 Prince Edward,15.05808582709878,0,0.0
tsim sha tsui::22.2972::114.1722,尖沙咀 Tsim Sha Tsui,22.29718,114.172169,太子 Prince Edward,15.403990767822282,0,29825.038244037976
tsim sha tsui::22.2972::114.1723,尖沙咀 Tsim Sha Tsui,22.2971822,114.1722971,太子 Prince Edward,15.40908790723876,0,0.0
mei foo::22.3379::114.1392,美孚 Mei Foo,22.3378719,114.1391541,太子 Prince Edward,16.22371820188757,0,44535.17986234562
mei foo::22.338::114.1392,美孚 Mei Foo,22.3379838,114.1392054,太子 Prince Edward,16.228255735608066,0,22877.572458593993
whampoa::22.3049::114.1896,黃埔 Whampoa,22.304901,114.1896461,太子 Prince Edward,16.266898130298035,0,88918.02590094172
hung hom::22.303::114.1824,紅磡 Hung Hom,22.3030345,114.1824075,太子 Prince Edward,16.2928082726525,0,0.0
hung hom::22.3031::114.1822,紅磡 Hung Hom,22.3030545,114.1821592,太子 Prince Edward,16.33102262973683,0,0.0
wong tai sin::22.3416::114.1932,黃大仙 Wong Tai Sin,22.3416178,114.1932053,太子 Prince Edward,16.476162550975033,0,26941.825585455434
to kwa wan::22.317::114.1875,土瓜灣 To Kwa Wan,22.3169855,114.1875377,太子 Prince Edward,16.729379616148332,0,0.0
to kwa wan::22.317::114.1876,土瓜灣 To Kwa Wan,22.3169857,114.1875579,太子 Prince Edward,16.75535479744093,0,30856.257215343227
wong tai sin::22.3418::114.1951,黃大仙 Wong Tai Sin,22.3417863,114.1951039,太子 Prince Edward,16.966228080503264,0,25323.807693902865
3::22.3028::114.1815,3,22.3028185,114.181456,太子 Prince Edward,17.292963476159358,0,0.0
2::22.3028::114.1813,2,22.302829,114.1813141,太子 Prince Edward,17.462079093820197,0,30203.32542245918
diamond hill::22.3399::114.2016,鑽石山 Diamond Hill,22.3399391,114.2015739,太子 Prince Edward,18.780351594445904,0,0.0
diamond hill::22.3401::114.2016,鑽石山 Diamond Hill,22.3400859,114.2016471,太子 Prince Edward,18.949784199457447,0,62994.955519489886
east tsim sha tsui::22.2955::114.1751,尖東 East Tsim Sha Tsui,22.2954745,114.1751008,太子 Prince Edward,19.032883886816542,0,55624.1463287966
2::22.2956::114.175,2,22.2955926,114.1750384,太子 Prince Edward,19.034289935324733,0,0.0
east tsim sha tsui::22.2956::114.175,尖東 East Tsim Sha Tsui,22.295647,114.1750129,太子 Prince Edward,19.116707635516146,0,0.0
1::22.2955::114.1751,1,22.2955305,114.1750729,太子 Prince Edward,19.118592069595092,0,0.0
sung wong toi::22.326::114.1914,宋皇臺 Sung Wong Toi,22.3260317,114.1913624,太子 Prince Edward,19.38542252357152,0,30176.83151570587
sung wong toi::22.3259::114.1914,宋皇臺 Sung Wong Toi,22.3258764,114.1914338,太子 Prince Edward,19.38647001131109,0,28946.261984654237
mei foo::22.3389::114.1366,美孚 Mei Foo,22.3388903,114.1365875,太子 Prince Edward,19.814214867538574,0,21272.15580326173
admiralty::22.2793::114.1653,金鐘 Admiralty,22.2793199,114.1653381,太子 Prince Edward,19.87159955133704,0,0.0
mei foo::22.3389::114.1365,美孚 Mei Foo,22.3388904,114.136522,太子 Prince Edward,19.891807246840067,0,87318.52604312888
diamond hill::22.3401::114.2006,鑽石山 Diamond Hill,22.3401036,114.2006248,太子 Prince Edward,20.02176557907085,0,26998.348763329133
1::22.3483::114.1261,1,22.3482879,114.1260995,太子 Prince Edward,20.10281755927357,0,0.0
lai king::22.3485::114.1263,荔景 Lai King,22.3484986,114.1262633,太子 Prince Edward,20.104681567589786,0,18309.585295676683
lai king::22.3483::114.1261,荔景 Lai King,22.3483333,114.1261192,太子 Prince Edward,20.170812883762355,0,0.0
3::22.3483::114.1261,3,22.3482612,114.1260534,太子 Prince Edward,20.172741718416802,0,0.0
admiralty::22.2791::114.1653,金鐘 Admiralty,22.2790893,114.1653075,太子 Prince Edward,20.19452622776598,0,0.0
2::22.3485::114.1262,2,22.3485268,114.1261571,太子 Prince Edward,20.246720713340427,0,0.0
lai king::22.3483::114.126,荔景 Lai King,22.3482836,114.125984,太子 Prince Edward,20.25141742784492,0,68770.93243022596
diamond hill::22.3389::114.2019,鑽石山 Diamond Hill,22.3388988,114.2019089,太子 Prince Edward,20.289080154014282,0,0.0
lai king::22.3484::114.126,荔景 Lai King,22.3484137,114.12604,太子 Prince Edward,20.293669774234804,0,0.0
4::22.3485::114.1261,4,22.3484784,114.1260847,太子 Prince Edward,20.33598864186056,0,0.0
choi hung::22.3353::114.2085,彩虹 Choi Hung,22.3352653,114.2084856,太子 Prince Edward,21.08432902189833,0,24410.482405569714
admiralty::22.2785::114.1658,金鐘 Admiralty,22.2785137,114.1658331,太子 Prince Edward,21.160398575452785,0,20238.87628088151
admiralty::22.2785::114.1659,金鐘 Admiralty,22.2784725,114.1659493,太子 Prince Edward,21.28767156618591,0,0.0
tai wai::22.3731::114.1785,大圍 Tai Wai,22.3731177,114.1785062,太子 Prince Edward,21.50452534219386,0,74231.96423526415
admiralty::22.2784::114.1661,金鐘 Admiralty,22.2783603,114.1660981,太子 Prince Edward,21.52522399471368,0,0.0
choi hung::22.3344::114.2099,彩虹 Choi Hung,22.3343989,114.2099149,太子 Prince Edward,21.56986157671399,0,144219.35619280685
admiralty::22.2785::114.1664,金鐘 Admiralty,22.2785107,114.1663834,太子 Prince Edward,21.62446955806266,0,24694.665066734597
exhibition centre::22.2817::114.1757,會展 Exhibition Centre,22.281665,114.1757084,太子 Prince Edward,21.720850179597523,0,0.0
kai tak::22.3303::114.1992,啟德 Kai Tak,22.3303099,114.1992073,太子 Prince Edward,21.788422810388766,0,0.0
central::22.2815::114.1593,中環 Central,22.2815012,114.1593311,太子 Prince Edward,21.79330489391704,0,23444.85741765301
kai tak::22.3302::114.1993,啟德 Kai Tak,22.3301957,114.1993488,太子 Prince Edward,21.80452847038899,0,28279.865941797638
tai wai::22.3728::114.1788,大圍 Tai Wai,22.3728022,114.1787838,太子 Prince Edward,22.06986763798774,0,22842.117095305126
austin::22.3043::114.1667,柯士甸 Austin,22.3042568,114.1667055,太子 Prince Edward,22.13144044341565,0,0.0
austin::22.3042::114.1665,柯士甸 Austin,22.3041946,114.166541,太子 Prince Edward,22.168535383553742,0,0.0
wan chai::22.2776::114.173,灣仔 Wan Chai,22.2775557,114.1729643,太子 Prince Edward,22.36703347313083,0,42836.48101616116
central::22.2818::114.1579,中環 Central,22.281824,114.1578631,太子 Prince Edward,22.39887078259244,0,18481.756680768573
kwai fong::22.3569::114.1278,葵芳 Kwai Fong,22.3569016,114.1278299,太子 Prince Edward,22.63056254667366,0,13952.44026523527
kwai fong::22.3569::114.1279,葵芳 Kwai Fong,22.3568855,114.1278558,太子 Prince Edward,22.66563809541578,0,0.0
che kung temple::22.3747::114.1861,車公廟 Che Kung Temple,22.374738,114.186095,太子 Prince Edward,24.19982791035819,0,0.0
1::22.3748::114.1861,1,22.3748388,114.1860973,太子 Prince Edward,24.205802195360377,0,0.0
che kung temple::22.3748::114.1861,車公廟 Che Kung Temple,22.3747809,114.1860976,太子 Prince Edward,24.259549758015233,0,0.0
2::22.3747::114.1861,2,22.3746909,114.1860905,太子 Prince Edward,24.265548922777416,0,47392.63242939265
kowloon bay::22.3234::114.214,九龍灣 Kowloon Bay,22.323379,114.2140058,太子 Prince Edward,24.372849679261186,0,26219.47414933165
sheung wan::22.2865::114.1521,上環 Sheung Wan,22.2865033,114.1521488,太子 Prince Edward,24.534370065546668,0,21386.372442795247
sheung wan::22.2866::114.1522,上環 Sheung Wan,22.2865578,114.1521622,太子 Prince Edward,24.53966854544121,0,23925.75940917586
nam cheong::22.3265::114.1539,南昌 Nam Cheong,22.3264779,114.1539138,太子 Prince Edward,24.541965510578915,0,26993.387854696768
kowloon bay::22.3236::114.2142,九龍灣 Kowloon Bay,22.3235575,114.2141658,太子 Prince Edward,24.582835574061473,0,41239.05522956217
1::22.3264::114.1539,1,22.326413,114.1538654,太子 Prince Edward,24.62983067121824,0,0.0
2::22.3265::114.154,2,22.3265464,114.1539917,太子 Prince Edward,24.680157053080016,0,0.0
3::22.3824::114.1874,3,22.3824265,114.1873853,太子 Prince Edward,24.690145826056895,0,0.0
4::22.3824::114.1874,4,22.3824174,114.1873999,太子 Prince Edward,24.69056109481302,0,20309.987919404815
kwai hing::22.363::114.1312,葵興 Kwai Hing,22.3630265,114.131206,太子 Prince Edward,24.72957968871685,0,110387.66559239422
4::22.3263::114.1538,4,22.326347,114.1538022,太子 Prince Edward,24.752380439255017,0,0.0
nam cheong::22.3263::114.1538,南昌 Nam Cheong,22.3263199,114.1537684,太子 Prince Edward,24.809551110187424,0,0.0
2::22.3825::114.1873,2,22.3824605,114.1872994,太子 Prince Edward,24.810235795954107,0,0.0
1::22.3825::114.1873,1,22.382468,114.1872887,太子 Prince Edward,24.82704395845289,0,17109.71064101303
tsing yi::22.3584::114.1074,青衣 Tsing Yi,22.3583861,114.1074312,太子 Prince Edward,24.84304929847152,0,35366.619824040215
tsing yi::22.3583::114.1074,青衣 Tsing Yi,22.358341,114.1074211,太子 Prince Edward,24.907065782754604,0,117125.05936292146
2::22.364::114.1709,2,22.3639523,114.1708892,太子 Prince Edward,25.071082442441064,0,25309.023573825194
hin keng::22.3638::114.1707,顯徑 Hin Keng,22.3638205,114.1707186,太子 Prince Edward,25.110745081582582,0,23624.466807067874
sha tin::22.3829::114.1875,沙田 Sha Tin,22.3829192,114.1875139,太子 Prince Edward,25.118562191796517,0,64110.20689586614
sha tin::22.3829::114.1876,沙田 Sha Tin,22.3828531,114.1876187,太子 Prince Edward,25.12109633203168,0,0.0
nam cheong::22.3261::114.1536,南昌 Nam Cheong,22.3261443,114.1535975,太子 Prince Edward,25.137895694143005,0,0.0
sha tin::22.3828::114.1876,沙田 Sha Tin,22.3828402,114.1876419,太子 Prince Edward,25.155889284626245,0,0.0
hin keng::22.3638::114.1708,顯徑 Hin Keng,22.3638076,114.1707728,太子 Prince Edward,25.182683775813622,0,52185.830939903855
causeway bay::22.2801::114.184,銅鑼灣 Causeway Bay,22.2801023,114.1840143,太子 Prince Edward,25.18476167860007,0,46036.85989276263
1::22.364::114.1707,1,22.3639994,114.1707181,太子 Prince Edward,25.3005499552285,0,43320.30809028138
3::22.326::114.1535,3,22.3260374,114.1535277,太子 Prince Edward,25.308853488278434,0,51714.61796999275
sha tin::22.3828::114.1878,沙田 Sha Tin,22.3827727,114.1877677,太子 Prince Edward,25.342816013027267,0,0.0
sha tin wai::22.3768::114.1948,沙田圍 Sha Tin Wai,22.3768367,114.194839,太子 Prince Edward,26.657874647843478,0,44948.47457791379
1::22.3771::114.195,1,22.3770559,114.1949668,太子 Prince Edward,26.679649706816416,0,0.0
3::22.2849::114.1584,3,22.2849294,114.1584417,太子 Prince Edward,26.69366462992253,0,0.0
hong kong::22.2849::114.1583,香港 Hong Kong,22.2849181,114.1583038,太子 Prince Edward,26.722940286079144,0,0.0
2::22.377::114.195,2,22.377009,114.1950084,太子 Prince Edward,26.76396005636345,0,0.0
4::22.285::114.1585,4,22.2850303,114.1585064,太子 Prince Edward,26.811897325363155,0,0.0
hong kong::22.285::114.1584,香港 Hong Kong,22.2850161,114.1583655,太子 Prince Edward,26.834167329095433,0,0.0
sha tin wai::22.377::114.1948,沙田圍 Sha Tin Wai,22.3769634,114.1947694,太子 Prince Edward,26.85539721818155,0,0.0
ngau tau kok::22.3153::114.2191,牛頭角 Ngau Tau Kok,22.3153219,114.2191447,太子 Prince Edward,26.958551439536798,0,49116.83694627277
hong kong::22.2851::114.1585,香港 Hong Kong,22.2851469,114.1584546,太子 Prince Edward,26.984475089538865,0,26225.06127469099
sai ying pun::22.2854::114.1428,西營盤 Sai Ying Pun,22.2854233,114.1427807,太子 Prince Edward,26.998475461717483,0,0.0
sai ying pun::22.2855::114.1427,西營盤 Sai Ying Pun,22.2855449,114.1426865,太子 Prince Edward,27.02160107920096,0,43686.55348875064
ngau tau kok::22.3154::114.2192,牛頭角 Ngau Tau Kok,22.3154285,114.2191988,太子 Prince Edward,27.122236144674964,0,22966.593038218492
tai wo hau::22.3707::114.1251,大窩口 Tai Wo Hau,22.3706945,114.1251194,太子 Prince Edward,27.34610678541009,0,14664.84086165303
tai wo hau::22.3708::114.1251,大窩口 Tai Wo Hau,22.3708019,114.125116,太子 Prince Edward,27.399265924810557,0,95963.96984642792
tin hau::22.2822::114.192,天后 Tin Hau,22.2821959,114.1920333,太子 Prince Edward,27.447657628570283,0,83586.16699534025
olympic::22.3177::114.1604,奧運 Olympic,22.317703,114.1604114,太子 Prince Edward,27.579961472358775,0,0.0
2::22.3177::114.1603,2,22.3177356,114.1603353,太子 Prince Edward,27.68779451572489,0,29939.183196838523
1::22.3177::114.1602,1,22.3176929,114.1601985,太子 Prince Edward,27.854072238101846,0,0.0
olympic::22.3176::114.1602,奧運 Olympic,22.3176404,114.1601536,太子 Prince Edward,27.92267515387315,0,23847.191310813207
tsuen wan west::22.3682::114.1101,荃灣西 Tsuen Wan West,22.3682204,114.1100671,太子 Prince Edward,28.066771203059318,0,31129.243363100282
2::22.2487::114.1743,2,22.2487379,114.174331,太子 Prince Edward,28.06765033105025,0,52949.78479491493
tsuen wan west::22.3682::114.11,荃灣西 Tsuen Wan West,22.3681757,114.1100226,太子 Prince Edward,28.13517604267219,0,67000.43498263428
ocean park::22.2487::114.1744,海洋公園 Ocean Park,22.2486575,114.174374,太子 Prince Edward,28.19234313307859,0,0.0
1::22.2486::114.1744,1,22.2486218,114.1743969,太子 Prince Edward,28.249935841306275,0,41048.051741264586
fo tan::22.3954::114.1982,火炭 Fo Tan,22.3954451,114.1981852,太子 Prince Edward,28.78401749142263,0,43839.68404884782
fo tan::22.3954::114.1983,火炭 Fo Tan,22.3953935,114.1982772,太子 Prince Edward,28.786299908187523,0,0.0
hku::22.2842::114.1371,香港大學 HKU,22.284241,114.1370765,太子 Prince Edward,28.8218521870446,0,34925.38457547967
fo tan::22.3953::114.1984,火炭 Fo Tan,22.3953371,114.198366,太子 Prince Edward,28.924748812445394,0,17567.677502990882
1::22.3956::114.1983,1,22.3956017,114.1983294,太子 Prince Edward,29.069881203646435,0,13288.828703441863
2::22.3956::114.1984,2,22.3955877,114.1983546,太子 Prince Edward,29.073969056430137,0,0.0
3::22.3956::114.1984,3,22.3955947,114.1984398,太子 Prince Edward,29.084247985542927,0,0.0
4::22.3956::114.1985,4,22.3955822,114.1984619,太子 Prince Edward,29.084791552145838,0,0.0
hku::22.284::114.1355,香港大學 HKU,22.2839642,114.1354563,太子 Prince Edward,29.10884098596937,0,73493.13196658995
kwun tong::22.3122::114.2264,觀塘 Kwun Tong,22.3121569,114.2263795,太子 Prince Edward,29.161343827928413,0,41790.49366446528
fortress hill::22.2875::114.1935,炮台山 Fortress Hill,22.2875065,114.1934716,太子 Prince Edward,29.271962283785154,0,0.0
fortress hill::22.2875::114.1934,炮台山 Fortress Hill,22.2875389,114.1933631,太子 Prince Edward,29.27353863317312,0,27339.05027780682
kwun tong::22.3123::114.2265,觀塘 Kwun Tong,22.3122845,114.2264543,太子 Prince Edward,29.326672775169392,0,35525.09120419026
city one::22.383::114.2038,第一城 City One,22.3830131,114.203784,太子 Prince Edward,29.494739837440903,0,35485.97243117026
tsuen wan::22.3736::114.1178,荃灣 Tsuen Wan,22.3736278,114.1178364,太子 Prince Edward,29.537562587546073,0,12382.723254135139
1::22.3829::114.2035,1,22.3829069,114.2035236,太子 Prince Edward,29.575996698560726,0,19536.688258145616
tsuen wan::22.3737::114.1179,荃灣 Tsuen Wan,22.373658,114.117852,太子 Prince Edward,29.581565847789328,0,105284.91843339516
2::22.3829::114.2036,2,22.3828662,114.2035684,太子 Prince Edward,29.656714813405237,0,19714.347763475802
city one::22.3831::114.2037,第一城 City One,22.3831084,114.2036765,太子 Prince Edward,29.686140767408247,0,0.0
racecourse::22.4005::114.2028,馬場 Racecourse,22.4004961,114.202847,太子 Prince Edward,30.08593861959874,0,13687.702566872735
racecourse::22.4005::114.2029,馬場 Racecourse,22.4004756,114.2028994,太子 Prince Edward,30.15905600951276,0,0.0
2::22.2479::114.1675,2,22.2479107,114.1674998,太子 Prince Edward,30.199390063348236,0,0.0
wong chuk hang::22.2479::114.1675,黃竹坑 Wong Chuk Hang,22.2479464,114.1674908,太子 Prince Edward,30.250343680581146,0,44639.11151703976
racecourse::22.4004::114.203,馬場 Racecourse,22.4004416,114.2029649,太子 Prince Edward,30.255328708474778,0,14746.229865959576
wong chuk hang::22.2478::114.1675,黃竹坑 Wong Chuk Hang,22.2478225,114.1675268,太子 Prince Edward,30.257487052014607,0,0.0
1::22.2479::114.1675,1,22.2478695,114.1675103,太子 Prince Edward,30.25822701269135,0,0.0
2::22.4003::114.2028,2,22.4002964,114.202806,太子 Prince Edward,30.299346632483328,0,0.0
1::22.4003::114.2028,1,22.4003112,114.2027779,太子 Prince Edward,30.340905134881105,0,15584.594046111843
kowloon::22.3049::114.1617,九龍 Kowloon,22.3048965,114.1616963,太子 Prince Edward,30.969250019043574,0,28337.72235930205
kowloon::22.3049::114.1616,九龍 Kowloon,22.3049472,114.1615535,太子 Prince Edward,31.165939259463787,0,0.0
kowloon::22.305::114.1615,九龍 Kowloon,22.3049657,114.1615073,太子 Prince Edward,31.171896394505673,0,82582.57618032818
kennedy town::22.2812::114.1285,堅尼地城 Kennedy Town,22.2812239,114.128455,太子 Prince Edward,31.239135564221332,0,112539.18307305191
kennedy town::22.2813::114.1284,堅尼地城 Kennedy Town,22.2812637,114.1284421,太子 Prince Edward,31.244942578902016,0,149315.12236461483
2::22.2912::114.2004,2,22.2911892,114.2003839,太子 Prince Edward,31.470170172094925,0,0.0
north point::22.2912::114.2004,北角 North Point,22.2912399,114.2003787,太子 Prince Edward,31.48980508326737,0,27736.119987783077
1::22.2912::114.2004,1,22.2912062,114.2003787,太子 Prince Edward,31.494727228820924,0,0.0
lam tin::22.3067::114.2329,藍田 Lam Tin,22.3066758,114.2328977,太子 Prince Edward,31.510400938055582,0,0.0
1::22.3876::114.2083,1,22.3876375,114.2082597,太子 Prince Edward,31.65324892004651,0,0.0
lam tin::22.3068::114.233,藍田 Lam Tin,22.3067536,114.2330154,太子 Prince Edward,31.688066346123698,0,16175.37737531928
shek mun::22.3878::114.2085,石門 Shek Mun,22.3877892,114.2085474,太子 Prince Edward,31.72932849593225,0,92424.7389555661
2::22.3876::114.2083,2,22.3875993,114.2083029,太子 Prince Edward,31.730070537181437,0,0.0
shek mun::22.3879::114.2084,石門 Shek Mun,22.3878743,114.2084283,太子 Prince Edward,31.92277002204812,0,16442.564615767325
north point::22.2905::114.2006,北角 North Point,22.2904837,114.2005605,太子 Prince Edward,32.47672872419054,0,0.0
4::22.2904::114.2006,4,22.2903632,114.2005968,太子 Prince Edward,32.65045560740241,0,0.0
north point::22.2903::114.2006,北角 North Point,22.290314,114.2006096,太子 Prince Edward,32.720793784102284,0,25764.039388591285
lei tung::22.2419::114.1561,利東 Lei Tung,22.2418706,114.1561054,太子 Prince Edward,33.39072269043713,0,0.0
2::22.2419::114.156,2,22.2419289,114.1560444,太子 Prince Edward,33.39119491457153,0,0.0
1::22.2419::114.1561,1,22.2418968,114.156078,太子 Prince Edward,33.44140555124869,0,0.0
lei tung::22.242::114.156,利東 Lei Tung,22.2419551,114.1560169,太子 Prince Edward,33.441967328156196,0,0.0
2::22.4135::114.2104,2,22.4134759,114.2103814,太子 Prince Edward,33.848485689805806,0,0.0
university::22.4134::114.21,大學 University,22.4133903,114.2100166,太子 Prince Edward,33.90394687815119,0,36807.090918146634
2::22.2884::114.2088,2,22.2883995,114.2087994,太子 Prince Edward,33.918275818896824,0,0.0
university::22.4134::114.2101,大學 University,22.4133852,114.2100545,太子 Prince Edward,33.95315918599765,0,12983.981074364521
1::22.2884::114.2088,1,22.2884253,114.2088414,太子 Prince Edward,33.983111517391244,0,0.0
quarry bay::22.2878::114.2094,鰂魚涌 Quarry Bay,22.2877968,114.2093516,太子 Prince Edward,34.00590084106942,0,0.0
yau tong::22.2979::114.2372,油塘 Yau Tong,22.2978558,114.2372388,太子 Prince Edward,34.162112300494,0,27736.68366758695
yau tong::22.2978::114.2372,油塘 Yau Tong,22.2978445,114.2372215,太子 Prince Edward,34.189345624970414,0,0.0
1::22.4138::114.2104,1,22.4137981,114.2103656,太子 Prince Edward,34.2967831982739,0,11174.586702849285
3::22.2978::114.2371,3,22.2977854,114.237149,太子 Prince Edward,34.313476959975404,0,0.0
4::22.2978::114.2371,4,22.2977851,114.2371485,太子 Prince Edward,34.31423712916881,0,14778.970582501883
3::22.2882::114.2086,3,22.2881704,114.2085874,太子 Prince Edward,34.33748841256619,0,0.0
yau tong::22.2978::114.2371,油塘 Yau Tong,22.2977986,114.2370945,太子 Prince Edward,34.36399654392207,0,36745.73281008896
4::22.2881::114.2086,4,22.288108,114.2085934,太子 Prince Edward,34.40237324350007,0,0.0
quarry bay::22.2883::114.2094,鰂魚涌 Quarry Bay,22.288293,114.2093931,太子 Prince Edward,34.69604412204404,0,23476.398740582936
quarry bay::22.288::114.2078,鰂魚涌 Quarry Bay,22.2879805,114.2077906,太子 Prince Edward,34.85267727752748,0,0.0
quarry bay::22.289::114.2083,鰂魚涌 Quarry Bay,22.2890063,114.2082975,太子 Prince Edward,34.98034916213609,0,25233.624612834967
2::22.2424::114.1492,2,22.2423922,114.1491605,太子 Prince Edward,35.44021516546696,0,0.0
south horizons::22.2423::114.1491,海怡半島 South Horizons,22.2423467,114.149089,太子 Prince Edward,35.46385335709054,0,27738.859040144973
south horizons::22.2424::114.1492,海怡半島 South Horizons,22.2424128,114.1491929,太子 Prince Edward,35.49078495616996,0,41466.8733216121
1::22.2424::114.1491,1,22.2423671,114.1491211,太子 Prince Edward,35.50174942445551,0,0.0
tai koo::22.2847::114.2161,太古 Tai Koo,22.2847063,114.2161444,太子 Prince Edward,36.246653694112375,0,20723.131927104474
tai koo::22.2846::114.2161,太古 Tai Koo,22.2845712,114.2161428,太子 Prince Edward,36.434445401377914,0,39032.01541323103
tai shui hang::22.4085::114.2228,大水坑 Tai Shui Hang,22.4084544,114.222844,太子 Prince Edward,37.349011967595025,0,97138.77127441176
1::22.4088::114.2229,1,22.4087844,114.2228911,太子 Prince Edward,37.543115084598064,0,0.0
tai shui hang::22.4085::114.2227,大水坑 Tai Shui Hang,22.4085161,114.2227056,太子 Prince Edward,37.546451118619316,0,11926.972355705811
2::22.4088::114.2229,2,22.4087596,114.2229436,太子 Prince Edward,37.61887293742362,0,10526.353023194593
tiu keng leng::22.3041::114.2523,調景嶺 Tiu Keng Leng,22.3041145,114.2523284,太子 Prince Edward,37.91430697096173,0,13003.903172375276
tiu keng leng::22.304::114.2524,調景嶺 Tiu Keng Leng,22.3040201,114.2524315,太子 Prince Edward,37.95491072978765,0,12729.863291013184
sai wan ho::22.2816::114.2223,西灣河 Sai Wan Ho,22.2816237,114.2222818,太子 Prince Edward,38.26461928712661,0,49339.42952943478
1::22.4175::114.2257,1,22.4174642,114.225705,太子 Prince Edward,40.13467459187816,0,0.0
heng on::22.4174::114.2258,恆安 Heng On,22.4174379,114.2258047,太子 Prince Edward,40.14912016752284,0,18137.018016449816
heng on::22.4175::114.2257,恆安 Heng On,22.4174812,114.2256631,太子 Prince Edward,40.19346894835468,0,10349.447193415339
2::22.4174::114.2258,2,22.4174457,114.2257624,太子 Prince Edward,40.20454213475815,0,0.0
shau kei wan::22.2793::114.2289,筲箕灣 Shau Kei Wan,22.2792542,114.2288532,太子 Prince Edward,40.29521746484851,0,15918.869856529866
