station_id,station_name,latitude,longitude,best_anchor,travel_time_minutes,transfers_count,assigned_population
::35.695::139.7663,小川町,35.6950026,139.7662652,東京,12.46038391925685,0.0,0.0
::35.6745::139.7604,日比谷,35.6744659,139.7603666,東京,12.530221372068732,0.0,0.0
::35.6695::139.7672,東銀座,35.6694778,139.7671975,東京,12.5305924316297,0.0,0.0
::35.6744::139.7604,日比谷,35.6744266,139.7603624,東京,12.585051343275564,0.0,0.0
::35.6744::139.7603,日比谷,35.6744007,139.7603293,東京,12.630153421714729,0.0,0.0
::35.6698::139.767,東銀座,35.6697512,139.7669892,東京,12.717376041196687,0.0,0.0
::35.6715::139.7653,銀座,35.6714902,139.7652566,東京,12.738042185216777,0.0,0.0
::35.6714::139.7652,銀座,35.6713787,139.7651955,東京,12.779163125033906,0.0,0.0
::35.6714::139.7653,銀座,35.671432,139.7653321,東京,12.854713721384588,0.0,0.0
::35.6697::139.7669,東銀座,35.6696525,139.766916,東京,12.877538869966429,0.0,0.0
::35.6822::139.7744,日本橋,35.6821743,139.7744404,東京,12.953997215595447,0.0,0.0
::35.6763::139.7603,日比谷,35.6762604,139.7602621,東京,12.968902176754677,0.0,0.0
::35.6698::139.7674,東銀座,35.6697669,139.7673617,東京,12.973136122890617,0.0,312117.59838733345
::35.696::139.7569,神保町,35.6959843,139.756919,東京,12.989885475396095,0.0,0.0
::35.6699::139.7672,東銀座,35.6698939,139.7671628,東京,12.996241256717406,0.0,0.0
::35.6959::139.7569,神保町,35.6958683,139.75693,東京,13.033330140277435,0.0,0.0
::35.6766::139.7603,日比谷,35.676586,139.7603117,東京,13.05113142764423,0.0,0.0
::35.7006::139.7641,御茶ノ水,35.7005916,139.7640859,東京,13.052663659253552,0.0,326478.3590881509
::35.6698::139.7673,東銀座,35.6698356,139.7673431,東京,13.054382845854562,0.0,0.0
::35.6823::139.7745,日本橋,35.6822751,139.7745258,東京,13.123261034226188,0.0,0.0
::35.6763::139.7601,日比谷,35.6762873,139.7601265,東京,13.12650477653475,0.0,0.0
::35.6901::139.7587,竹橋,35.6900879,139.7587123,東京,13.208945570385666,0.0,341160.39172648726
::35.6903::139.7582,竹橋,35.6902884,139.7582328,東京,13.442262841503112,0.0,0.0
::35.6737::139.7584,日比谷,35.6737047,139.7584354,東京,13.539546002061314,0.0,0.0
::35.674::139.7586,日比谷,35.6740128,139.7586127,東京,13.578423424641954,0.0,0.0
::35.6902::139.7582,竹橋,35.6901995,139.7581803,東京,13.579306257879093,0.0,0.0
::35.674::139.7587,日比谷,35.673988,139.758656,東京,13.63824397697384,0.0,0.0
::35.695::139.7584,神保町,35.6950136,139.7583761,東京,13.693787965416261,0.0,0.0
::35.6738::139.7583,日比谷,35.6737764,139.7583081,東京,13.714451653867725,0.0,0.0
::35.695::139.7582,神保町,35.6949878,139.7582452,東京,13.82739722049694,0.0,0.0
::35.6738::139.7511,霞ケ関,35.6738438,139.7511156,東京,13.96846600011002,0.0,0.0
::35.6739::139.751,霞ケ関,35.6738941,139.7510003,東京,14.065786390254273,0.0,0.0
::35.6759::139.7621,有楽町,35.6759261,139.7621165,東京,14.085711283605072,0.0,0.0
::35.6821::139.7734,日本橋,35.6820518,139.7734474,東京,14.087948016874366,0.0,0.0
::35.676::139.7621,東京メトロ有楽町線 有楽町駅,35.6759779,139.7620988,東京,14.160424520505178,0.0,0.0
::35.6746::139.7455,国会議事堂前,35.674555,139.7455408,東京,14.163626581211378,0.0,0.0
::35.6821::139.7733,日本橋,35.682087,139.7733413,東京,14.200797041898582,0.0,0.0
::35.676::139.7622,有楽町,35.6760219,139.762151,東京,14.205209768320767,0.0,0.0
::35.6745::139.7456,国会議事堂前,35.6745316,139.7455674,東京,14.207897301423584,0.0,0.0
::35.6972::139.7656,新御茶ノ水,35.697165,139.7656197,東京,14.33495184401881,0.0,0.0
::35.6959::139.7584,神保町,35.6959494,139.7583936,東京,14.430928816366482,0.0,0.0
::35.696::139.7584,神保町,35.6959853,139.7583926,東京,14.479703508001519,0.0,0.0
::35.6972::139.7655,新御茶ノ水,35.6972103,139.765493,東京,14.488768909669941,0.0,0.0
::35.6819::139.7758,日本橋,35.6819023,139.775831,東京,14.568861514707924,0.0,0.0
::35.6802::139.7794,茅場町,35.6801944,139.7793601,東京,14.57911429289454,0.0,0.0
::35.6955::139.7754,岩本町,35.6954723,139.775376,東京,14.58961702123285,0.0,0.0
::35.6743::139.767,銀座一丁目,35.6743314,139.7670241,東京,14.595470913472314,0.0,0.0
::35.668::139.7727,築地,35.6680459,139.772697,東京,14.601544553044162,0.0,0.0
::35.6819::139.7759,日本橋,35.6818798,139.7758621,東京,14.610467953710216,0.0,0.0
first platform::35.6743::139.7671,First Platform,35.6743161,139.7670898,東京,14.654642708443113,0.0,0.0
::35.6744::139.7671,銀座一丁目,35.6743786,139.7670566,東京,14.656062032387936,0.0,0.0
second platform::35.6743::139.7671,Second Platform,35.6743133,139.7670979,東京,14.661464429319722,0.0,0.0
::35.6957::139.7754,岩本町,35.6956713,139.7753861,東京,14.669814973580575,0.0,0.0
::35.6954::139.7511,新宿プラットフォーム（九段下）,35.6954092,139.75107,東京,14.678793196270217,0.0,0.0
::35.6681::139.7726,築地,35.6680735,139.7726178,東京,14.698857505994592,0.0,0.0
::35.6953::139.7511,半蔵門プラットフォーム（九段下）,35.6952696,139.7511146,東京,14.71749493619591,0.0,0.0
::35.6726::139.7517,霞ケ関,35.6725562,139.751661,東京,14.723710828271944,0.0,0.0
::35.6803::139.7794,茅場町,35.6802993,139.7794292,東京,14.744478548055044,0.0,308217.268580694
::35.6672::139.7589,新橋,35.6672291,139.7588763,東京,14.804717283556291,0.0,324506.142480934
::35.6723::139.7521,霞ケ関,35.672326,139.752054,東京,14.820674210440156,0.0,0.0
::35.6955::139.7511,新宿プラットフォーム（九段下）,35.6955179,139.7510563,東京,14.83066869776049,0.0,0.0
::35.6672::139.7588,新橋,35.6671509,139.7588463,東京,14.837861204621023,0.0,0.0
::35.6768::139.77,京橋,35.6767641,139.7700459,東京,14.83856476993222,0.0,328522.9152112537
::35.6767::139.7701,京橋,35.6767393,139.7701068,東京,14.89462191996936,0.0,0.0
::35.6723::139.752,霞ケ関,35.672277,139.7520176,東京,14.898717227124305,0.0,0.0
::35.6724::139.7516,霞ケ関,35.6724447,139.751583,東京,14.901876140725717,0.0,0.0
::35.6826::139.7857,水天宮前,35.6825678,139.7856731,東京,14.903336601895802,0.0,281276.7326672976
::35.6827::139.7854,水天宮前,35.6827473,139.7854469,東京,14.906440589969858,0.0,0.0
::35.6871::139.7736,三越前,35.6870749,139.7735518,東京,15.020299870746825,0.0,0.0
::35.6754::139.7719,宝町,35.67544,139.7718655,東京,15.047777024634591,0.0,0.0
::35.6825::139.7856,水天宮前,35.6825022,139.7855703,東京,15.050929858351354,0.0,0.0
::35.6871::139.7737,三越前,35.6870979,139.7736657,東京,15.076869378700032,0.0,0.0
::35.7065::139.7601,本郷三丁目,35.7065156,139.760147,東京,15.123729673323464,0.0,0.0
::35.6654::139.7594,新橋,35.6654162,139.7593717,東京,15.267640922745816,0.0,0.0
::35.6953::139.7505,九段下,35.695261,139.7505399,東京,15.311638312988919,0.0,0.0
::35.6952::139.7506,九段下,35.6952205,139.7505535,東京,15.318102434702759,0.0,343313.4182652025
::35.6937::139.7708,神田,35.6937035,139.7708227,東京,15.388486334303147,0.0,329918.53377672617
::35.6695::139.7553,内幸町,35.6694851,139.7553001,東京,15.41713000603183,0.0,0.0
::35.6954::139.7504,九段下,35.695379,139.7503608,東京,15.480444837008795,0.0,0.0
::35.6937::139.7709,神田,35.6937394,139.7709376,東京,15.481658304258282,0.0,0.0
::35.6953::139.7504,九段下,35.6953485,139.750362,東京,15.482431662323371,0.0,0.0
::35.696::139.7513,九段下,35.695961,139.7512874,東京,15.48406377502977,0.0,0.0
::35.696::139.7512,九段下,35.6959766,139.7512386,東京,15.49008184111193,0.0,0.0
::35.6694::139.7555,内幸町,35.6694261,139.7554597,東京,15.615127625700868,0.0,0.0
::35.6793::139.7797,茅場町,35.6792641,139.7797162,東京,15.933234555061341,0.0,0.0
::35.6792::139.7798,茅場町,35.6792483,139.7797596,東京,15.969337074839052,0.0,0.0
::35.6675::139.7479,虎ノ門ヒルズ,35.6674666,139.7478554,東京,16.073470825512945,0.0,0.0
::35.6675::139.7478,虎ノ門ヒルズ,35.6674931,139.7478206,東京,16.12733077986796,0.0,0.0
::35.7035::139.7553,水道橋,35.7035315,139.7552679,東京,16.187067776305145,0.0,0.0
::35.6765::139.7375,赤坂見附,35.6764582,139.7374779,東京,16.252021329474452,0.0,0.0
::35.6764::139.7375,赤坂見附,35.676442,139.7374722,東京,16.275439972827424,0.0,0.0
::35.6763::139.7376,赤坂見附,35.6763403,139.7375844,東京,16.2789655007851,0.0,0.0
::35.7035::139.7551,水道橋,35.7035224,139.7551113,東京,16.324985147216346,0.0,0.0
::35.6763::139.7375,赤坂見附,35.6763066,139.7374601,東京,16.42692047420588,0.0,0.0
::35.6763::139.7374,赤坂見附,35.6762988,139.7374471,東京,16.444371899171124,0.0,0.0
::35.6773::139.7517,桜田門,35.6773471,139.7516942,東京,16.487140587131908,0.0,0.0
::35.6774::139.7518,桜田門,35.6773954,139.7517508,東京,16.538269133929493,0.0,0.0
::35.7075::139.7606,本郷三丁目,35.7074901,139.7605517,東京,16.553164562124387,0.0,0.0
::35.6707::139.7732,新富町,35.6706565,139.7732142,東京,16.567629093593595,0.0,0.0
::35.6774::139.7517,桜田門,35.6774413,139.751736,東京,16.604169032078143,0.0,0.0
::35.6775::139.7517,桜田門,35.6774582,139.7516866,東京,16.639410506346106,0.0,343413.50017655204
::35.6707::139.7734,新富町,35.6706504,139.7734291,東京,16.645034913722323,0.0,291902.699306387
::35.6863::139.7822,人形町,35.6863228,139.7821612,東京,16.64940987579898,0.0,0.0
::35.7076::139.7605,本郷三丁目,35.7075797,139.7605269,東京,16.663658179707728,0.0,298913.4609617673
::35.6862::139.7822,人形町,35.6862369,139.7822241,東京,16.68681085266764,0.0,0.0
::35.6921::139.7828,馬喰横山,35.6921382,139.7828129,東京,16.693380385331388,0.0,0.0
::35.6706::139.7734,新富町,35.6706184,139.7734103,東京,16.694319057351418,0.0,0.0
::35.6707::139.7733,新富町,35.6707283,139.7733276,東京,16.729972802221937,0.0,0.0
::35.6738::139.7434,国会議事堂前,35.6737567,139.743424,東京,16.798728781130798,0.0,0.0
::35.6736::139.7434,国会議事堂前,35.6736208,139.7434236,東京,16.884067289320665,0.0,0.0
::35.6862::139.7824,人形町,35.6861714,139.7824477,東京,16.9551573118521,0.0,0.0
::35.675::139.7771,八丁堀,35.6749754,139.7771276,東京,16.982168860297694,0.0,0.0
::35.675::139.777,八丁堀,35.6750179,139.777029,東京,16.98226882058775,0.0,0.0
::35.6701::139.7502,虎ノ門,35.6701009,139.75022,東京,17.045287068546354,0.0,0.0
::35.6701::139.75,虎ノ門,35.6701167,139.7499953,東京,17.114148708282492,0.0,328098.9978938512
::35.67::139.7502,虎ノ門,35.6700282,139.7502065,東京,17.14747879811791,0.0,0.0
::35.7073::139.7701,湯島,35.7073251,139.7700507,東京,17.199967507703185,0.0,0.0
::35.7074::139.7512,後楽園,35.707355,139.7512072,東京,17.30767376038525,0.0,0.0
::35.7073::139.7699,湯島,35.7073337,139.7699318,東京,17.334694228428916,0.0,290236.03168263
::35.7073::139.7512,後楽園,35.7073235,139.75121,東京,17.35157066371223,0.0,0.0
::35.7017::139.746,飯田橋,35.7016963,139.7459787,東京,17.640882662891183,0.0,328051.138934791
::35.6921::139.7849,東日本橋,35.6921262,139.7848622,東京,17.78799798135831,0.0,0.0
::35.6979::139.7755,秋葉原駅(日比谷線),35.6979189,139.7754535,東京,17.794762707855558,0.0,0.0
::35.6979::139.7756,秋葉原駅(日比谷線),35.6979178,139.7755507,東京,17.797830451352976,0.0,0.0
::35.663::139.7451,神谷町,35.6629753,139.7450738,東京,17.810058486257688,0.0,0.0
::35.6569::139.7547,大門,35.6569287,139.7546855,東京,17.843012569871895,0.0,0.0
::35.663::139.745,神谷町,35.6630056,139.7450394,東京,17.863223653884905,0.0,0.0
::35.6915::139.7377,市ヶ谷,35.6915222,139.7376542,東京,17.93794528201458,0.0,336335.4442035642
::35.7029::139.7717,末広町,35.7029398,139.7716995,東京,17.95626950813582,0.0,316399.85857702495
::35.682::139.7992,清澄白河,35.6820273,139.7992411,東京,17.981877854977157,0.0,249811.07944098365
::35.6608::139.7513,御成門,35.6608276,139.7512869,東京,17.982441275758433,0.0,299417.1099903727
::35.6916::139.7376,市ヶ谷,35.691556,139.737639,東京,17.98796057186006,0.0,0.0
::35.6821::139.7992,清澄白河,35.6821208,139.7992375,東京,18.111900465728148,0.0,0.0
::35.6608::139.7514,御成門,35.6607828,139.751397,東京,18.121498275964996,0.0,0.0
::35.7099::139.7532,春日,35.7099161,139.7531961,東京,18.23265746043458,0.0,0.0
::35.6723::139.7951,門前仲町,35.6723099,139.7950785,東京,18.273809224527692,0.0,500443.85551148513
::35.7099::139.7531,春日,35.7099084,139.7531498,東京,18.285996599259015,0.0,0.0
::35.6716::139.742,溜池山王,35.6715818,139.742043,東京,18.357280538639728,0.0,0.0
::35.6715::139.7419,溜池山王,35.6714965,139.7419291,東京,18.376928256275654,0.0,322710.08864084096
::35.6633::139.7602,汐留,35.6632694,139.7602145,東京,18.399660412803826,0.0,0.0
::35.6852::139.7416,半蔵門,35.6852205,139.7416217,東京,18.492305927000366,0.0,0.0
::35.6852::139.7415,半蔵門,35.685237,139.741536,東京,18.4964095733944,0.0,0.0
::35.6632::139.7603,汐留,35.6632061,139.7603251,東京,18.522742651139993,0.0,295126.0222916749
::35.6884::139.7881,浜町,35.6884269,139.7881311,東京,18.560846284372218,0.0,0.0
::35.7085::139.7527,春日,35.7084783,139.7527482,東京,18.561574571018006,0.0,0.0
::35.6985::139.7755,秋葉原,35.6985172,139.7755248,東京,18.62853263890357,0.0,298544.7274027603
::35.6568::139.7554,大門,35.6567937,139.7553731,東京,18.64190594466718,0.0,0.0
::35.6885::139.7881,浜町,35.688536,139.7881481,東京,18.647200139454064,0.0,284241.4808491879
::35.7082::139.7518,後楽園,35.7082166,139.7517502,東京,18.65294533669482,0.0,300056.37915719417
::35.6726::139.7951,門前仲町,35.6725911,139.7950674,東京,18.66486029419857,0.0,0.0
::35.7086::139.7527,春日,35.7085795,139.7527322,東京,18.671034472817695,0.0,0.0
::35.6567::139.7554,大門,35.6566579,139.7553828,東京,18.715840807054064,0.0,256389.8702247926
::35.7082::139.7519,後楽園,35.7082136,139.7518766,東京,18.720116545323854,0.0,0.0
::35.6722::139.7363,赤坂,35.672188,139.7362799,東京,18.728410889459035,0.0,0.0
::35.6726::139.7949,門前仲町,35.672642,139.7949294,東京,18.765149932710077,0.0,0.0
::35.6567::139.7555,大江戸線,35.6567382,139.7554861,東京,18.78514776559014,0.0,0.0
::35.6908::139.7785,小伝馬町,35.6907596,139.7784723,東京,18.806070720962758,0.0,310430.7772426566
::35.6907::139.7784,小伝馬町,35.69074,139.7784319,東京,18.80665640659843,0.0,0.0
::35.6826::139.7988,清澄白河,35.6825526,139.7988284,東京,18.848014030856298,0.0,0.0
::35.6779::139.7415,永田町,35.6778802,139.7415475,東京,18.91742292678416,0.0,0.0
::35.6825::139.7986,清澄白河,35.6825381,139.7986345,東京,18.968330400141397,0.0,0.0
::35.678::139.7416,永田町,35.6779889,139.7416145,東京,18.998243737552613,0.0,0.0
::35.6847::139.73,四ツ谷,35.6846783,139.7299561,東京,19.037214275157716,0.0,321900.01133539644
::35.6783::139.7386,永田町,35.6782749,139.7386469,東京,19.10126576393273,0.0,0.0
::35.673::139.7415,溜池山王,35.6730018,139.7414954,東京,19.215827975643332,0.0,0.0
::35.6784::139.7386,永田町,35.6784077,139.7386335,東京,19.259468105133607,0.0,0.0
::35.708::139.7733,上野御徒町,35.7080416,139.7732748,東京,19.333307198369585,0.0,0.0
::35.673::139.7413,溜池山王,35.6730057,139.7413433,東京,19.369369989694594,0.0,0.0
::35.6726::139.724,青山一丁目,35.6726412,139.7239507,東京,19.44730085911411,0.0,0.0
::35.6727::139.7239,青山一丁目,35.6726745,139.7239341,東京,19.447751080923517,0.0,0.0
::35.6924::139.7368,市ケ谷,35.6923634,139.7367792,東京,19.468538491829747,0.0,0.0
::35.7079::139.7733,上野御徒町,35.7079371,139.7732535,東京,19.48053153149595,0.0,0.0
::35.6727::139.724,青山一丁目,35.6727324,139.7239642,東京,19.535110714746285,0.0,0.0
::35.6728::139.7239,青山一丁目,35.6727598,139.7239173,東京,19.567820597130073,0.0,0.0
::35.7031::139.7458,飯田橋,35.7030877,139.7457613,東京,19.59034536063205,0.0,0.0
::35.6645::139.7847,月島,35.6645013,139.7846583,東京,19.60211753778033,0.0,0.0
::35.6785::139.7391,永田町,35.6784978,139.7391381,東京,19.65060669148703,0.0,0.0
::35.6924::139.7366,市ケ谷,35.6924227,139.736616,東京,19.652627753059576,0.0,0.0
::35.7079::139.7731,上野広小路,35.7078665,139.773075,東京,19.665095313426335,0.0,0.0
::35.6646::139.7848,月島,35.6645697,139.784766,東京,19.667546195461398,0.0,0.0
::35.7078::139.773,上野広小路,35.7078264,139.7730123,東京,19.68770104575068,0.0,0.0
::35.6728::139.7241,青山一丁目,35.6727808,139.7241153,東京,19.70012117948741,0.0,0.0
::35.7032::139.7459,飯田橋,35.7031864,139.7458773,東京,19.715187034635044,0.0,0.0
::35.6729::139.7239,青山一丁目,35.6728653,139.7238851,東京,19.718660852935646,0.0,0.0
::35.7032::139.7457,飯田橋,35.7031771,139.7456694,東京,19.728498415933252,0.0,0.0
::35.6786::139.7392,永田町,35.6786001,139.7392285,東京,19.82551454285727,0.0,336961.78473758744
::35.7174::139.7658,根津,35.7173784,139.7657546,東京,20.038066019505415,0.0,255242.76581907016
::35.6642::139.7844,月島,35.6642025,139.784443,東京,20.083361572959692,0.0,0.0
::35.7174::139.7657,根津,35.7173532,139.765722,東京,20.088862511851588,0.0,0.0
shibakoen 2::35.6539::139.7498,Shibakoen 2,35.6539364,139.7497872,東京,20.10565360104197,0.0,0.0
::35.6641::139.7845,月島,35.6641235,139.7845159,東京,20.151305347383367,0.0,238909.14019288673
::35.7015::139.7438,飯田橋,35.7014643,139.7437665,東京,20.158577979293135,0.0,0.0
::35.6542::139.7499,芝公園,35.6542309,139.7498714,東京,20.17996074770913,0.0,0.0
shibakoen 1::35.6539::139.7499,Shibakoen 1,35.6539207,139.7499031,東京,20.238357167666937,0.0,0.0
::35.7066::139.7761,仲御徒町,35.7065762,139.7761378,東京,20.24704898500491,0.0,0.0
::35.6649::139.7669,築地市場,35.6649215,139.766908,東京,20.26492136495462,0.0,0.0
::35.7015::139.7437,飯田橋,35.7015212,139.7436617,東京,20.26743123347294,0.0,0.0
::35.7016::139.7436,飯田橋,35.7015617,139.7436174,東京,20.312690940855447,0.0,0.0
::35.7039::139.7342,神楽坂,35.7038927,139.734225,東京,20.312744597836094,0.0,0.0
::35.6855::139.7296,四ツ谷,35.6855496,139.7295505,東京,20.331943067691686,0.0,0.0
::35.6649::139.7668,築地市場,35.6648537,139.7668272,東京,20.358581243436518,0.0,282869.9152117113
::35.7066::139.7762,仲御徒町,35.7065607,139.7762457,東京,20.370721458006035,0.0,0.0
::35.6974::139.7863,浅草橋,35.697411,139.7862521,東京,20.42724276615866,0.0,0.0
::35.6856::139.7294,四ツ谷,35.6855806,139.7294234,東京,20.428092332543418,0.0,320959.06369656476
::35.7016::139.7435,飯田橋,35.7016339,139.7434819,東京,20.46040763995655,0.0,321127.22531350475
::35.6974::139.7864,浅草橋,35.6973612,139.7863818,東京,20.4719574145734,0.0,0.0
::35.6932::139.7368,市ヶ谷駅,35.6932444,139.7368092,東京,20.51474966867096,0.0,0.0
::35.6639::139.7841,月島,35.6639422,139.7841442,東京,20.572138819794752,0.0,0.0
::35.6639::139.7842,月島,35.663915,139.7841745,東京,20.583225378056156,0.0,0.0
::35.6933::139.7367,市ヶ谷駅,35.6933168,139.7366992,東京,20.65532122875313,0.0,0.0
::35.6881::139.7983,森下,35.6880621,139.7983197,東京,20.682158979658208,0.0,253387.40427963762
::35.6879::139.797,森下,35.6879426,139.7970454,東京,20.73474469601414,0.0,0.0
::35.6628::139.7313,六本木,35.662819,139.7313383,東京,20.750073146969186,0.0,283788.3465031856
::35.6629::139.7313,六本木,35.662855,139.7313156,東京,20.801356910214373,0.0,0.0
::35.6881::139.7982,森下,35.6880566,139.7981813,東京,20.803611849773613,0.0,0.0
::35.6472::139.7476,三田,35.6471602,139.7476024,東京,20.817821901713096,0.0,0.0
::35.6881::139.797,森下,35.6880527,139.7970431,東京,20.818014416981573,0.0,0.0
::35.6471::139.7477,三田,35.6470504,139.7476571,東京,20.9072527456479,0.0,431525.49175827333
::35.6693::139.8065,木場,35.6693203,139.8065416,東京,20.943004321368324,0.0,180925.27685975685
::35.684::139.7376,麹町,35.6840186,139.7376305,東京,21.024127820996906,0.0,0.0
::35.7172::139.737,茗荷谷,35.7171974,139.7369586,東京,21.03825358371975,0.0,257872.83242140853
::35.6924::139.7229,曙橋,35.6924315,139.722861,東京,21.0522535141209,0.0,0.0
::35.684::139.7377,麹町,35.6840302,139.7376724,東京,21.074103975672145,0.0,0.0
::35.7172::139.7369,茗荷谷,35.7171817,139.7369206,東京,21.086369646771406,0.0,0.0
::35.6695::139.8065,木場,35.6694504,139.8065417,東京,21.10226744866224,0.0,202504.47196585397
::35.6705::139.7178,外苑前,35.6705223,139.7178397,東京,21.256470761212658,0.0,288034.51123538014
::35.6706::139.7178,外苑前,35.6705551,139.7178217,東京,21.257164384933713,0.0,0.0
::35.7215::139.7522,白山,35.7215167,139.7521715,東京,21.264846344549333,0.0,0.0
::35.7215::139.7521,白山,35.7215191,139.7521258,東京,21.316523827618912,0.0,263280.002068254
::35.7117::139.7761,上野,35.7117224,139.776143,東京,21.350543318314237,0.0,0.0
::35.6667::139.7263,乃木坂,35.6667086,139.726291,東京,21.39978526348424,0.0,0.0
::35.7117::139.7762,上野,35.7116941,139.7761709,東京,21.400928946787865,0.0,0.0
::35.6551::139.7439,赤羽橋,35.6550763,139.7439033,東京,21.410484024008454,0.0,0.0
::35.655::139.7439,赤羽橋,35.654987,139.7438912,東京,21.415508142228283,0.0,0.0
::35.688::139.7206,四谷三丁目,35.6880109,139.7205725,東京,21.41948932781153,0.0,298553.71686182637
::35.7173::139.7581,東大前,35.7173083,139.7581322,東京,21.456404688409226,0.0,0.0
::35.6667::139.7264,乃木坂,35.6666518,139.7263839,東京,21.472431141152548,0.0,308935.1654416794
::35.7118::139.7762,上野駅,35.7118415,139.7761507,東京,21.51631269920214,0.0,0.0
::35.7173::139.7582,東大前,35.7173319,139.758236,東京,21.5263355191566,0.0,262420.5078321217
::35.7071::139.7815,新御徒町,35.7071032,139.7815302,東京,21.55943022426095,0.0,0.0
::35.7071::139.7819,新御徒町,35.7071022,139.7818928,東京,21.582370073877932,0.0,0.0
::35.6649::139.7391,六本木一丁目,35.6649223,139.7390873,東京,21.597053001254924,0.0,0.0
::35.6549::139.796,豊洲,35.6549242,139.7959601,東京,21.624960164655093,0.0,553138.3198671978
::35.6887::139.8157,住吉,35.6887348,139.8156756,東京,21.663321837579733,0.0,182407.41600198025
::35.707::139.7819,新御徒町,35.7070074,139.7818862,東京,21.714346450688858,0.0,0.0
::35.665::139.7389,六本木一丁目,35.6649588,139.738939,東京,21.74423537655756,0.0,0.0
::35.6551::139.796,豊洲,35.6550799,139.7959896,東京,21.843922825209173,0.0,0.0
::35.6551::139.7961,豊洲,35.6551438,139.7961086,東京,21.973231703122387,0.0,0.0
::35.6636::139.7319,六本木,35.6635648,139.7319329,東京,21.985156228901733,0.0,0.0
::35.6551::139.7962,豊洲,35.6550808,139.79625,東京,22.018118400245964,0.0,210670.35703397729
::35.6636::139.732,六本木,35.6636091,139.7319792,東京,22.065302076997373,0.0,0.0
::35.7114::139.7773,上野駅,35.7114046,139.7772991,東京,22.085927593440736,0.0,0.0
::35.7009::139.7359,牛込神楽坂,35.7009492,139.7359264,東京,22.091403702450165,0.0,0.0
::35.7009::139.736,牛込神楽坂,35.7008826,139.7359757,東京,22.106473345938813,0.0,0.0
::35.6481::139.7486,三田,35.6480842,139.7485807,東京,22.152880881776703,0.0,463655.32417459186
::35.7119::139.7776,上野,35.7118534,139.7775675,東京,22.18042764746631,0.0,0.0
::35.689::139.816,住吉,35.6890094,139.8160454,東京,22.22896885387336,0.0,186619.77048779558
::35.7118::139.7776,上野,35.7118219,139.7776069,東京,22.242830937256073,0.0,0.0
::35.7115::139.7772,上野駅,35.7114906,139.7771629,東京,22.28064835677516,0.0,0.0
::35.709::139.7966,浅草,35.7089843,139.7965559,東京,22.33472797233854,0.0,0.0
::35.659::139.7771,勝どき,35.6590102,139.7771121,東京,22.383871557371222,0.0,0.0
::35.6801::139.7139,国立競技場,35.6800624,139.7139227,東京,22.437032331139196,0.0,271840.14117621444
::35.7255::139.7633,千駄木,35.7255471,139.7632712,東京,22.439082579988213,0.0,221559.47583951143
