station_id,station_name,latitude,longitude,best_anchor,travel_time_minutes,transfers_count,assigned_population
23rd street path to 33rd street::40.7429::-73.9927,23rd Street (PATH to 33rd Street),40.7428823,-73.9927476,34th Street–Herald Square,9.54837779194817,0,0.0
23rd street path to new jersey::40.7429::-73.9929,23rd Street (PATH to New Jersey),40.7429275,-73.9928559,34th Street–Herald Square,9.678570201163337,0,0.0
34th street herald square::40.7486::-73.9881,34th Street–Herald Square,40.7486441,-73.9881406,34th Street–Herald Square,9.724103646563135,0,0.0
34th street herald square::40.7487::-73.9883,34th Street–Herald Square,40.7486555,-73.9882512,34th Street–Herald Square,9.756463900889226,0,0.0
6th avenue 23rd street::40.743::-73.9929,6th Avenue / 23rd Street,40.7429564,-73.9929374,34th Street–Herald Square,9.77313998425005,0,0.0
33rd street::40.7485::-73.9886,33rd Street,40.7485125,-73.9886005,34th Street–Herald Square,10.101723747873066,0,0.0
33rd street::40.7485::-73.9887,33rd Street,40.7485496,-73.9886861,34th Street–Herald Square,10.103016512706024,0,0.0
33rd street::40.7486::-73.9888,33rd Street,40.7485867,-73.9887779,34th Street–Herald Square,10.111375216646007,0,0.0
23rd street::40.7434::-73.9924,23rd Street,40.7433887,-73.9924238,34th Street–Herald Square,10.24833202346808,0,0.0
23rd street::40.7424::-73.9932,23rd Street,40.7424199,-73.9931813,34th Street–Herald Square,10.255999598285332,0,0.0
28th street::40.7447::-73.9889,28th Street,40.7446976,-73.9889147,34th Street–Herald Square,10.336995040827972,0,0.0
42nd street bryant park::40.755::-73.984,42nd Street–Bryant Park,40.7549781,-73.9839905,34th Street–Herald Square,10.411379294293317,0,0.0
42nd street bryant park::40.7549::-73.9839,42nd Street–Bryant Park,40.7549473,-73.9839099,34th Street–Herald Square,10.411838847024693,0,0.0
28th street::40.7463::-73.9885,28th Street,40.7463191,-73.9884702,34th Street–Herald Square,10.460874680865174,0,0.0
34th street penn station::40.7515::-73.9901,34th Street–Penn Station,40.7515107,-73.9901498,34th Street–Herald Square,10.484549203913186,0,0.0
times square 42nd street::40.7555::-73.9865,Times Square–42nd Street,40.755499,-73.986466,34th Street–Herald Square,10.521727637652997,0,0.0
times square 42nd street::40.7555::-73.9863,Times Square–42nd Street,40.7554818,-73.9863403,34th Street–Herald Square,10.521853147903743,0,0.0
34th street penn station::40.7513::-73.9904,34th Street–Penn Station,40.7512885,-73.9903622,34th Street–Herald Square,10.576859495550979,0,0.0
23rd street::40.7436::-73.9922,23rd Street,40.7435841,-73.9921755,34th Street–Herald Square,10.601298781882829,0,0.0
23rd street::40.7422::-73.9934,23rd Street,40.7422217,-73.9934281,34th Street–Herald Square,10.634683298604408,0,0.0
34th street penn station::40.7509::-73.9906,34th-Street - Penn Station,40.7508856,-73.9905651,34th Street–Herald Square,10.646952465384313,0,0.0
33rd street path to new jersey::40.748::-73.9889,33rd Street (PATH to New Jersey),40.748024,-73.9889019,34th Street–Herald Square,10.849378910775428,0,0.0
33rd street path to new jersey::40.7481::-73.989,33rd Street (PATH to New Jersey),40.7480606,-73.9889902,34th Street–Herald Square,10.850787996239402,0,0.0
33rd street path to new jersey::40.7481::-73.9891,33rd Street (PATH to New Jersey),40.7480983,-73.9890785,34th Street–Herald Square,10.853812158285127,0,0.0
33rd street path to new jersey::40.7481::-73.9892,33rd Street (PATH to New Jersey),40.7481349,-73.9891664,34th Street–Herald Square,10.860830811729162,0,0.0
34th street penn station::40.751::-73.9908,34th-Street - Penn Station,40.7509718,-73.9907866,34th Street–Herald Square,10.89752279085027,0,0.0
34th street penn station::40.7507::-73.9909,34th-Street - Penn Station,40.7506824,-73.9908553,34th Street–Herald Square,10.915762532913721,0,57837.60591583791
times square::40.7556::-73.986,Times Square,40.7556194,-73.9859979,34th Street–Herald Square,10.929950054131155,0,0.0
times square::40.7557::-73.9859,Times Square,40.7556963,-73.9859078,34th Street–Herald Square,11.066141852643833,0,0.0
times square 42nd street::40.7558::-73.987,Times Square–42nd Street,40.7557743,-73.9870031,34th Street–Herald Square,11.204524686926263,0,0.0
times square 42nd street::40.7551::-73.9868,Times Square–42nd Street,40.7550921,-73.9868471,34th Street–Herald Square,11.215174579600612,0,0.0
23rd street::40.7406::-73.9896,23rd Street,40.7406024,-73.9895656,34th Street–Herald Square,11.253232263282372,0,60441.798379783686
34th street penn station::40.7503::-73.9912,34th Street–Penn Station,40.7503468,-73.991203,34th Street–Herald Square,11.271628755947635,0,0.0
times square 42nd street::40.7558::-73.9871,Times Square–42nd Street,40.7558323,-73.9870951,34th Street–Herald Square,11.330024005193343,0,0.0
14th street union square::40.7357::-73.9905,14th Street–Union Square,40.7357338,-73.9904946,34th Street–Herald Square,11.345214026435421,0,0.0
42nd street bryant park::40.7543::-73.9846,42nd Street-Bryant Park,40.7542744,-73.9846056,34th Street–Herald Square,11.425390416671975,0,0.0
times square 42nd street s::40.7554::-73.9855,Times Square–42nd Street (S),40.7554335,-73.9854653,34th Street–Herald Square,11.445566718820388,0,0.0
34th street penn station::40.7501::-73.9913,34th Street–Penn Station,40.7500792,-73.9913481,34th Street–Herald Square,11.452427172319014,0,0.0
14th street union square::40.7358::-73.9906,14th Street–Union Square,40.7357509,-73.9906458,34th Street–Herald Square,11.506220792144939,0,0.0
42nd street bryant park::40.7542::-73.9845,42nd Street-Bryant Park,40.7542278,-73.9844848,34th Street–Herald Square,11.568123260411026,0,0.0
times square 42nd street n q r w::40.7547::-73.9867,"Times Square–42nd Street (N,Q,R,W)",40.75473,-73.9866582,34th Street–Herald Square,11.609576811121544,0,0.0
times square 42nd street n q r w::40.7548::-73.9868,"Times Square–42nd Street (N,Q,R,W)",40.754756,-73.9868091,34th Street–Herald Square,11.61580928707167,0,0.0
times square 42nd street 1 2 3::40.7552::-73.9875,"Times Square–42nd Street (1,2,3)",40.7552103,-73.9874748,34th Street–Herald Square,11.657148019467444,0,0.0
times square 42nd street::40.7538::-73.987,Times Square–42nd Street,40.7538419,-73.987036,34th Street–Herald Square,11.710183195020988,0,0.0
14th street::40.7375::-73.9969,14th Street,40.7374808,-73.9968811,34th Street–Herald Square,11.747168206483448,0,0.0
times square 42nd street 1 2 3::40.7553::-73.9876,"Times Square–42nd Street (1,2,3)",40.75527,-73.9876148,34th Street–Herald Square,11.77245754224581,0,0.0
42nd street bryant park::40.7535::-73.9851,42nd Street–Bryant Park,40.7535241,-73.9851003,34th Street–Herald Square,11.781101651218963,0,0.0
42nd street bryant park::40.7536::-73.9852,42nd Street–Bryant Park,40.7535558,-73.9851804,34th Street–Herald Square,11.78332350197331,0,0.0
times square 42nd street::40.7539::-73.9871,Times Square–42nd Street,40.7539061,-73.987136,34th Street–Herald Square,11.797940725854772,0,0.0
times square 42nd street 7::40.7555::-73.9877,Times Square–42nd Street (7),40.7555016,-73.9877145,34th Street–Herald Square,11.836253512628083,0,0.0
14th street::40.7365::-73.9975,14th Street,40.7365493,-73.9974588,34th Street–Herald Square,11.8550200134096,0,0.0
14th street::40.7375::-73.9967,14th Street,40.7375151,-73.9967017,34th Street–Herald Square,11.942028149627387,0,0.0
6th avenue::40.7373::-73.9968,6th Avenue,40.7373466,-73.9967993,34th Street–Herald Square,11.95263086728547,0,0.0
ind eighth avenue line uptown::40.7322::-74.0005,IND Eighth Avenue Line (uptown),40.7321982,-74.0004665,34th Street–Herald Square,11.96322181790664,0,0.0
west 4th street washington square::40.7322::-74.0005,West 4th Street-Washington Square,40.7321982,-74.0004665,34th Street–Herald Square,11.96322181790664,0,0.0
5th avenue::40.7541::-73.9828,5th Avenue,40.7541052,-73.9828191,34th Street–Herald Square,12.05166767486134,0,0.0
ind eighth avenue line downtown::40.7322::-74.0006,IND Eighth Avenue Line (downtown),40.7322495,-74.0005904,34th Street–Herald Square,12.111929000847194,0,0.0
west 4th street washingston square::40.7322::-74.0006,West 4th Street-Washingston Square,40.7322495,-74.0005904,34th Street–Herald Square,12.111929000847194,0,0.0
28th street::40.7473::-73.9932,28th Street,40.7472758,-73.9932028,34th Street–Herald Square,12.18140447184613,0,0.0
23rd street::40.7414::-73.9893,23rd Street,40.741409,-73.9892789,34th Street–Herald Square,12.181837881410258,0,0.0
14th street union square::40.7349::-73.9908,14th Street–Union Square,40.7349462,-73.9907643,34th Street–Herald Square,12.270123978866483,0,0.0
14th street union square::40.7352::-73.9899,14th Street–Union Square,40.7351859,-73.9898822,34th Street–Herald Square,12.343186725896869,0,0.0
14th street union square::40.735::-73.9909,14th Street–Union Square,40.7349693,-73.9908743,34th Street–Herald Square,12.390343438871696,0,0.0
28th street::40.7473::-73.9934,28th Street,40.7473471,-73.9933833,34th Street–Herald Square,12.395757573256667,0,0.0
23rd street::40.7414::-73.9895,23rd Street,40.7414251,-73.9894933,34th Street–Herald Square,12.399265165771933,0,0.0
14th street path to new jersey::40.737::-73.9971,14th Street (PATH to New Jersey),40.7370497,-73.9971343,34th Street–Herald Square,12.403027528371295,0,0.0
14th street path uptown::40.737::-73.997,14th Street (PATH uptown),40.7370105,-73.9970397,34th Street–Herald Square,12.421858376476047,0,0.0
14th street union square::40.7351::-73.9899,14th Street–Union Square,40.7350866,-73.9898618,34th Street–Herald Square,12.464765189117294,0,0.0
14th street union square::40.7365::-73.9904,14th Street–Union Square,40.7365359,-73.9903551,34th Street–Herald Square,12.469721168181794,0,0.0
union square::40.7348::-73.9908,Union Square,40.7348023,-73.9907699,34th Street–Herald Square,12.470222793885494,0,0.0
14th street union square::40.7365::-73.9903,14th Street–Union Square,40.7365298,-73.9902661,34th Street–Herald Square,12.47747359556733,0,0.0
14th street union square::40.735::-73.99,14th Street–Union Square,40.7350056,-73.9899679,34th Street–Herald Square,12.499408743749859,0,0.0
6th avenue::40.7377::-73.9975,6th Avenue,40.7376975,-73.9975419,34th Street–Herald Square,12.5054824146364,0,0.0
6th avenue 14th street::40.7382::-73.9962,6th Avenue / 14th Street,40.7381582,-73.9961699,34th Street–Herald Square,12.570426482076074,0,0.0
28th street::40.7467::-73.9938,28th Street,40.7467195,-73.993793,34th Street–Herald Square,12.594087403255223,0,0.0
times square 42nd street::40.7546::-73.988,Times Square–42nd Street,40.7545994,-73.9880388,34th Street–Herald Square,12.596755641232024,0,0.0
times square 42nd street::40.7546::-73.9881,Times Square–42nd Street,40.7546374,-73.988131,34th Street–Herald Square,12.64478695301433,0,0.0
union square::40.7352::-73.9916,Union Square,40.7352039,-73.9915879,34th Street–Herald Square,12.712084275951042,0,0.0
6th avenue 14th street::40.7382::-73.9963,6th Avenue / 14th Street,40.7382145,-73.9963046,34th Street–Herald Square,12.732438294512093,0,0.0
times square 42nd street::40.7559::-73.9886,Times Square–42nd Street,40.7559109,-73.9885826,34th Street–Herald Square,12.822612620924062,0,0.0
6th avenue::40.737::-73.9961,6th Avenue,40.7369956,-73.9960578,34th Street–Herald Square,12.845635095071732,0,0.0
grand central::40.7527::-73.9789,Grand Central,40.7526677,-73.9789488,34th Street–Herald Square,12.877191189686531,0,0.0
23rd street::40.744::-73.9956,23rd Street,40.744023,-73.99556,34th Street–Herald Square,12.907667788080204,0,0.0
west 4th street washington square::40.7315::-74.0011,West 4th Street–Washington Square,40.7314751,-74.0010918,34th Street–Herald Square,13.033591571319288,0,58337.22432124182
23rd street::40.7446::-73.9952,23rd Street,40.7446268,-73.9951591,34th Street–Herald Square,13.05699639028299,0,0.0
5th avenue 7::40.7537::-73.9819,5th Avenue (7),40.7537279,-73.9819125,34th Street–Herald Square,13.112858564398305,0,0.0
23rd street::40.7441::-73.9957,23rd Street,40.7440965,-73.9957387,34th Street–Herald Square,13.121789707381982,0,0.0
west 4th street washington square::40.7315::-74.0012,West 4th Street–Washington Square,40.7315094,-74.0011765,34th Street–Herald Square,13.134742536898413,0,0.0
28th street::40.7479::-73.9928,28th Street,40.7479023,-73.9927938,34th Street–Herald Square,13.152882214215637,0,0.0
west 4th street washington square::40.7329::-73.9999,West 4th Street–Washington Square,40.7329383,-73.9998812,34th Street–Herald Square,13.162485904926408,0,0.0
west 4th street washington square::40.733::-74.0,West 4th Street–Washington Square,40.7329728,-73.9999644,34th Street–Herald Square,13.162733744527502,0,0.0
23rd street::40.7422::-73.9892,23rd Street,40.742231,-73.9892065,34th Street–Herald Square,13.19971910236038,0,0.0
23rd street::40.7435::-73.9961,23rd Street,40.7434931,-73.9961398,34th Street–Herald Square,13.216144500270751,0,0.0
union square::40.7344::-73.99,Union Square,40.7344014,-73.9899513,34th Street–Herald Square,13.283549289084219,0,0.0
14th street union square::40.7344::-73.99,14th Street–Union Square,40.7343872,-73.9900064,34th Street–Herald Square,13.286242938217564,0,0.0
14th street union square::40.7343::-73.9899,14th Street–Union Square,40.7343413,-73.9899332,34th Street–Herald Square,13.368999480200577,0,0.0
grand central::40.7524::-73.9784,Grand Central,40.7523534,-73.978445,34th Street–Herald Square,13.401494923286135,0,0.0
grand central::40.7525::-73.9783,Grand Central,40.7524888,-73.9782906,34th Street–Herald Square,13.408528710044553,0,0.0
47th 50th streets rockefeller center::40.7594::-73.9808,47th–50th Streets–Rockefeller Center,40.759356,-73.9808049,34th Street–Herald Square,13.463461169668602,0,0.0
47th 50th streets rockefeller center::40.7593::-73.9807,47th–50th Streets–Rockefeller Center,40.7593241,-73.9807249,34th Street–Herald Square,13.463719188706357,0,55852.55340728927
8th street new york university::40.7297::-73.9933,8th Street–New York University,40.7296659,-73.9932799,34th Street–Herald Square,13.512855932798622,0,0.0
9th street path::40.734::-74.0003,9th Street (PATH),40.7339801,-74.0002716,34th Street–Herald Square,13.5654736400853,0,0.0
49th street::40.7608::-73.9834,49th Street,40.7608052,-73.9833778,34th Street–Herald Square,13.647551485850425,0,0.0
5th avenue::40.7534::-73.981,5th Avenue,40.7533536,-73.9810018,34th Street–Herald Square,13.669430060782833,0,0.0
47th 50th streets rockefeller center::40.7587::-73.9814,47th-50th Streets-Rockefeller Center,40.7586549,-73.9814181,34th Street–Herald Square,13.67705383881075,0,0.0
14th street::40.7389::-73.9956,14th Street,40.7388882,-73.9956002,34th Street–Herald Square,13.749195724637783,0,0.0
8th avenue::40.7401::-74.0032,8th Avenue,40.7401285,-74.0032383,34th Street–Herald Square,13.804674240805834,0,0.0
47th 50th streets rockefeller center::40.7586::-73.9813,47th-50th Streets-Rockefeller Center,40.7586066,-73.9812984,34th Street–Herald Square,13.819843787749006,0,0.0
49th street::40.7601::-73.9841,49th Street,40.7601367,-73.9840555,34th Street–Herald Square,13.85347696449107,0,0.0
34th street penn station::40.7528::-73.9929,34th Street–Penn Station,40.7528327,-73.992865,34th Street–Herald Square,13.883054043246567,0,0.0
8th avenue::40.7401::-74.0033,8th Avenue,40.7400613,-74.0032873,34th Street–Herald Square,13.911384767005478,0,52834.515399404576
grand central 42nd street 7::40.7515::-73.9761,Grand Central–42nd Street (7),40.7514512,-73.9760649,34th Street–Herald Square,13.932697851832152,0,0.0
34th street penn station::40.752::-73.9934,34th Street - Penn Station,40.7520258,-73.9934042,34th Street–Herald Square,13.939852718074494,0,0.0
34th street penn station::40.753::-73.9928,34th Street–Penn Station,40.7529989,-73.9927982,34th Street–Herald Square,13.956567051791373,0,0.0
50th street::40.7625::-73.9833,50th Street,40.7624922,-73.9833035,34th Street–Herald Square,13.964760082806652,0,0.0
9th street::40.7339::-74.001,9th Street,40.7339013,-74.0010155,34th Street–Herald Square,13.998426883607987,0,0.0
astor place::40.7303::-73.9909,Astor Place,40.7303404,-73.9908772,34th Street–Herald Square,14.055443265632505,0,61431.72085510887
34th street penn station::40.7522::-73.9934,34th Street - Penn Station,40.7522325,-73.9934325,34th Street–Herald Square,14.06582214027652,0,0.0
49th street::40.7601::-73.9839,49th Street,40.7600626,-73.9838717,34th Street–Herald Square,14.072685526643719,0,0.0
3rd avenue::40.7325::-73.9853,3rd Avenue,40.7324996,-73.9853429,34th Street–Herald Square,14.145062517934512,0,0.0
34th street hudson yards 7::40.7559::-74.0019,34th Street - Hudson Yards (7),40.7559131,-74.0018997,34th Street–Herald Square,14.208414055739972,0,0.0
34th street penn station::40.7521::-73.9937,34th Street - Penn Station,40.7521402,-73.9936784,34th Street–Herald Square,14.26383552158475,0,0.0
34th street hudson yards::40.7559::-74.0018,34th Street–Hudson Yards,40.7558838,-74.0018288,34th Street–Herald Square,14.293449191010275,0,0.0
34th street hudson yards::40.7559::-74.002,34th Street–Hudson Yards,40.7559427,-74.0019704,34th Street–Herald Square,14.29346529009606,0,146838.3847430689
14th street::40.7379::-74.0,14th Street,40.7379268,-74.0000467,34th Street–Herald Square,14.318072556366085,0,0.0
9th street::40.7341::-73.9995,9th Street,40.7340588,-73.9995274,34th Street–Herald Square,14.356876471536344,0,0.0
3rd avenue::40.7329::-73.9861,3rd Avenue,40.7328928,-73.9860754,34th Street–Herald Square,14.398829636389001,0,0.0
23rd street::40.7396::-73.9869,23rd Street,40.7396185,-73.9868638,34th Street–Herald Square,14.410148450531944,0,0.0
34th street penn station::40.7515::-73.9941,34th Street–Penn Station,40.7514663,-73.9940671,34th Street–Herald Square,14.419437437769886,0,0.0
astor place::40.7292::-73.9921,Astor Place,40.7291666,-73.9921453,34th Street–Herald Square,14.4250310002524,0,0.0
spring street::40.7247::-74.0044,Spring Street,40.7247318,-74.0044207,34th Street–Herald Square,14.443239759970218,0,0.0
14th street::40.738::-74.0002,14th Street,40.7379753,-74.0001687,34th Street–Herald Square,14.463168509444015,0,0.0
8th street new york university::40.7303::-73.9925,8th Street-New York University,40.7302982,-73.9925419,34th Street–Herald Square,14.496236248295602,0,0.0
grand central 42nd street::40.7518::-73.9759,Grand Central–42nd Street,40.7518499,-73.9759238,34th Street–Herald Square,14.506435510363739,0,0.0
broadway lafayette street::40.725::-73.995,Broadway–Lafayette Street,40.724967,-73.994977,34th Street–Herald Square,14.51687835936475,0,0.0
14th street::40.7414::-74.0012,14th Street,40.7413837,-74.0011905,34th Street–Herald Square,14.51887051679288,0,0.0
broadway lafayette street::40.7249::-73.995,Broadway–Lafayette Street,40.7249166,-73.995006,34th Street–Herald Square,14.523265956870242,0,0.0
14th street::40.7414::-74.0013,14th Street,40.741419,-74.0012752,34th Street–Herald Square,14.526576528533663,0,0.0
3rd avenue::40.7328::-73.9861,3rd Avenue,40.7328035,-73.9861444,34th Street–Herald Square,14.542661277498327,0,0.0
34th street penn station::40.7513::-73.9942,34th Street–Penn Station,40.7513334,-73.9942176,34th Street–Herald Square,14.54289093646014,0,0.0
grand central 42nd street::40.7517::-73.9777,Grand Central–42nd Street,40.751714,-73.9777393,34th Street–Herald Square,14.559927300554635,0,0.0
23rd street::40.7402::-73.9864,23rd Street,40.740248,-73.9864486,34th Street–Herald Square,14.572558184914865,0,0.0
grand central 42nd street::40.7519::-73.976,Grand Central–42nd Street,40.7519139,-73.9759625,34th Street–Herald Square,14.584797102296271,0,0.0
18th street::40.7417::-73.9973,18th Street,40.7416952,-73.9973031,34th Street–Herald Square,14.589131861991852,0,0.0
18th street::40.7411::-73.9977,18th Street,40.7410703,-73.9977196,34th Street–Herald Square,14.60194591184112,0,0.0
14th street::40.7399::-74.0025,14th Street,40.7398998,-74.0025436,34th Street–Herald Square,14.602354873326425,0,0.0
14th street::40.7373::-74.0006,14th Street,40.7373422,-74.0005676,34th Street–Herald Square,14.655278473528352,0,0.0
8th street new york university::40.7304::-73.9927,8th Street-New York University,40.73038,-73.9927196,34th Street–Herald Square,14.66760505728412,0,0.0
18th street::40.7405::-73.9983,18th Street,40.7405198,-73.9983147,34th Street–Herald Square,14.67132396941593,0,57283.66696959371
grand central 42nd street::40.7516::-73.9777,Grand Central–42nd Street,40.7516246,-73.9777097,34th Street–Herald Square,14.67647041684265,0,59657.02373847792
8th avenue::40.7398::-74.0025,8th Avenue,40.7397687,-74.0024997,34th Street–Herald Square,14.697203466125742,0,0.0
57th street 7th avenue::40.7656::-73.98,57th Street–7th Avenue,40.7656015,-73.9799553,34th Street–Herald Square,14.714019126902622,0,0.0
50th street::40.7613::-73.9842,50th Street,40.7612726,-73.9842218,34th Street–Herald Square,14.748272449239149,0,0.0
14th street::40.7374::-74.0007,14th Street,40.7373736,-74.0006514,34th Street–Herald Square,14.753735676658955,0,0.0
23rd street baruch college::40.7402::-73.9863,23rd Street-Baruch College,40.7401727,-73.9862602,34th Street–Herald Square,14.785079401588872,0,0.0
grand central 42nd street::40.7517::-73.9768,Grand Central–42nd Street,40.7517024,-73.976808,34th Street–Herald Square,14.789506913073852,0,0.0
18th street::40.7411::-73.9979,18th Street,40.7411441,-73.9978983,34th Street–Herald Square,14.816276822611888,0,0.0
57th street 7th avenue::40.7656::-73.9799,57th Street–7th Avenue,40.7655619,-73.9798598,34th Street–Herald Square,14.828635064574172,0,0.0
28th street::40.7434::-73.9842,28th Street,40.7433581,-73.9841755,34th Street–Herald Square,14.830770165099619,0,0.0
57th street 7th avenue::40.7649::-73.9806,57th Street-7th Avenue,40.7649088,-73.9805753,34th Street–Herald Square,14.83464089175476,0,0.0
47th 50th streets rockefeller center::40.7579::-73.9819,47th–50th Streets–Rockefeller Center,40.7579057,-73.9819118,34th Street–Herald Square,14.840912367896504,0,0.0
42nd street times square a c e::40.7566::-73.9903,"42nd Street - Times Square (A,C,E)",40.7566366,-73.9902846,34th Street–Herald Square,14.84197522734036,0,0.0
47th 50th streets rockefeller center::40.7579::-73.982,47th–50th Streets–Rockefeller Center,40.7579379,-73.9819915,34th Street–Herald Square,14.842227522045082,0,0.0
times square 42nd street a c e::40.7579::-73.9892,"Times Square–42nd Street (A,C,E)",40.7578973,-73.9891858,34th Street–Herald Square,14.916288569213982,0,0.0
grand central 42nd street::40.7518::-73.9769,Grand Central–42nd Street,40.7518371,-73.9768522,34th Street–Herald Square,14.920072497328327,0,0.0
14th street::40.7385::-73.9996,14th Street,40.7385256,-73.9995652,34th Street–Herald Square,14.92515230462909,0,0.0
50th street::40.7618::-73.9837,50th Street,40.7618378,-73.9836606,34th Street–Herald Square,14.94896586906319,0,0.0
50th street::40.7619::-73.9839,50th Street,40.7619143,-73.9838828,34th Street–Herald Square,14.95608869337887,0,0.0
grand central 42nd street::40.7511::-73.9752,Grand Central–42nd Street,40.7510515,-73.9752191,34th Street–Herald Square,14.982356049428217,0,59985.23195131511
57th street 7th avenue::40.7649::-73.9804,57th Street-7th Avenue,40.7648533,-73.9804398,34th Street–Herald Square,14.996808834955326,0,0.0
49th street::40.7594::-73.9845,49th Street,40.7593946,-73.9845476,34th Street–Herald Square,15.007751918479379,0,0.0
christopher street stonewall station::40.7336::-74.0027,Christopher Street–Stonewall Station,40.7335644,-74.0027307,34th Street–Herald Square,15.011653491576176,0,0.0
astor place::40.7309::-73.9904,Astor Place,40.7309307,-73.9904032,34th Street–Herald Square,15.015880191908193,0,0.0
14th street::40.7386::-73.9996,14th Street,40.7385598,-73.9996472,34th Street–Herald Square,15.023689954094365,0,0.0
bleecker street::40.7251::-73.9954,Bleecker Street,40.7250693,-73.995442,34th Street–Herald Square,15.026913255735044,0,0.0
grand central 42nd street::40.7519::-73.9769,Grand Central–42nd Street,40.7518728,-73.9769434,34th Street–Herald Square,15.027701859196753,0,0.0
28th street::40.7433::-73.984,28th Street,40.7432852,-73.9839946,34th Street–Herald Square,15.046542341135465,0,0.0
42nd street port authority bus terminal::40.7558::-73.9908,42nd Street–Port Authority Bus Terminal,40.7557955,-73.9907647,34th Street–Herald Square,15.066457594959097,0,0.0
christopher street stonewall station::40.733::-74.0033,Christopher Street–Stonewall Station,40.7329721,-74.0032588,34th Street–Herald Square,15.094735389230975,0,0.0
23rd street::40.7408::-73.9858,23rd Street,40.7408022,-73.9858452,34th Street–Herald Square,15.18106918500056,0,0.0
astor place::40.7297::-73.9916,Astor Place,40.7297135,-73.9915882,34th Street–Herald Square,15.204391083380353,0,0.0
christopher street stonewall station::40.7336::-74.0029,Christopher Street–Stonewall Station,40.7336233,-74.0029187,34th Street–Herald Square,15.218088947702785,0,0.0
7th avenue::40.7633::-73.9827,7th Avenue,40.7632783,-73.9827125,34th Street–Herald Square,15.222118511073322,0,0.0
42nd street port authority bus terminal::40.7559::-73.9909,42nd Street–Port Authority Bus Terminal,40.7558572,-73.9909094,34th Street–Herald Square,15.22650053446899,0,0.0
canal street::40.7201::-74.0052,Canal Street,40.7201459,-74.0052298,34th Street–Herald Square,15.33514948233825,0,0.0
3rd avenue::40.7332::-73.9869,3rd Avenue,40.7331982,-73.9868744,34th Street–Herald Square,15.34136378891931,0,0.0
bleecker street::40.7256::-73.9948,Bleecker Street,40.7255692,-73.9948428,34th Street–Herald Square,15.36575115649257,0,0.0
14th street::40.7407::-74.0019,14th Street,40.7406683,-74.0019307,34th Street–Herald Square,15.372865146860855,0,0.0
christopher street stonewall station::40.7342::-74.0024,Christopher Street–Stonewall Station,40.7342162,-74.0023904,34th Street–Herald Square,15.423478002417292,0,0.0
42nd street port authority bus terminal::40.7587::-73.9886,42nd Street–Port Authority Bus Terminal,40.7586652,-73.9885755,34th Street–Herald Square,15.45123306615936,0,0.0
14th street::40.7406::-74.0018,14th Street,40.7406156,-74.0018046,34th Street–Herald Square,15.459379972224387,0,0.0
canal street::40.7201::-74.0053,Canal Street,40.7201422,-74.0053483,34th Street–Herald Square,15.460088001949599,0,0.0
bleecker street::40.7257::-73.995,Bleecker Street,40.7256553,-73.9950225,34th Street–Herald Square,15.474771484792756,0,0.0
spring street::40.7255::-74.0039,Spring Street,40.7255136,-74.0039025,34th Street–Herald Square,15.487347438490463,0,0.0
broadway lafayette street::40.7253::-73.996,Broadway-Lafayette Street,40.725295,-73.9959635,34th Street–Herald Square,15.52147095978381,0,0.0
8th street new york university::40.731::-73.992,8th Street–New York University,40.7310126,-73.9919797,34th Street–Herald Square,15.545882453993212,0,0.0
42nd street port authority bus terminal::40.7587::-73.9887,42nd Street–Port Authority Bus Terminal,40.7587047,-73.9886795,34th Street–Herald Square,15.550111176444453,0,53837.158739775085
